GSM_ID,Factor,Biosource,GIGGLE_score
GSM1692843,TAL1,Hemangioblast,245.82901980532188
GSM832319,RUNX1,L8057;Megakaryocyte;Bone Marrow,240.3809243581821
GSM2096642,STAT5A,Ba/F3;B Lymphocyte,238.31896133882896
GSM1708658,TAL1,416B;Myeloid Progenitor Cell;Blood,238.25185425372862
GSM1692848,TAL1,Embryonic Stem Cell,237.8590802553193
GSM912907,GATA1,MEL;Erythroid Progenitor Cell,236.4727359691486
GSM1568621,GATA1,G1ME;Megakaryocyte;Bone Marrow,235.51025024610698
GSM2346454,EP300,Embryo,234.31583882067486
GSM867157,GATA1,Erythroid Progenitor Cell;Blood,231.5826736152267
GSM1689016,GATA1,G1E-ER4;Erythroid Cell,223.10306155469596
GSM832320,RNF2,L8057;Megakaryocyte;Bone Marrow,221.6800493587267
GSM832317,RNF2,L8057;Megakaryocyte;Bone Marrow,219.65022764650055
GSM1167583,TAL1,Mast Cell;Bone Marrow,208.77980049291125
GSM1003809,MAFK,Embryonic Stem Cell;Embryo,204.30531080144507
GSM2096643,STAT5A,Ba/F3;B Lymphocyte,201.00284222875197
GSM867156,GATA1,Erythroid Progenitor Cell;Blood,199.93350468056667
GSM1833630,KLF1,Erythroblast,198.37134044508772
GSM1120740,BACH2,T Lymphocyte;Blood,193.27493352553557
GSM872894,ZFPM1,G1ME;Megakaryocyte;Bone Marrow,189.72850593038186
GSM1151146,GATA1,Erythroblast;Fetal Liver,189.00862920691415
GSM2212313,NFE2L2,Macrophage;Bone Marrow,186.2448067244713
GSM1517429,GATA1,G1ME;Megakaryocyte;Bone Marrow,183.9772218743721
GSM1036273,NFE2,Megakaryocyte,179.64690737198674
GSM1692846,LMO2,Embryonic Stem Cell,177.84798582322415
GSM1517430,GATA1,G1ME;Megakaryocyte;Bone Marrow,173.84864256539336
GSM1167575,TCF7L1,Mast Cell;Bone Marrow,165.07416266321837
GSM1167573,TCF7L1,HPC-7;Haematopoietic Progenitor Cell,160.58588293216482
GSM912893,EP300,MEL;Erythroid Progenitor Cell,159.67790454234947
GSM989019,TAL1,Endothelial Cell,156.3199830851561
GSM912915,JUND,MEL;Erythroid Progenitor Cell,155.2983019964637
GSM832313,RNF2,L8057;Megakaryocyte;Bone Marrow,151.21838414448533
GSM777091,GATA2,G1ME;Megakaryocyte;Bone Marrow,147.01043878191103
GSM2702912,STAT1,HPC-7;Progenitor Cells,146.70342125752776
GSM912898,MAFK,CH12;Lymphoblastoid;Blood,145.96846267028215
GSM1167579,LMO2,Mast Cell;Bone Marrow,128.92128826773433
GSM989018,TAL1,Endothelial Cell,128.90048675025827
GSM915182,FOSL2,C2C12;Myoblast;Muscle,128.51448185093122
GSM552242,TAL1,HPC-7;Haematopoietic Progenitor Cell,126.62139789242006
GSM2212311,NFE2L2,Macrophage;Bone Marrow,126.20261877501423
GSM1833632,KLF1,Erythroblast,125.46273116242693
GSM1708652,GATA2,416B;Myeloid Progenitor Cell;Blood,122.96357375186469
GSM904767,STAT5B,T Lymphocyte;Spleen,119.89588283606977
GSM904766,STAT5A,T Lymphocyte;Spleen,119.18480670507988
