GSM_ID,Factor,Biosource,GIGGLE_score
GSM1390715,HNF4A,Epithelium;Liver,1609.161773496988
GSM1477607,FOXA2,Epithelium;Liver,1539.4062115396296
GSM1384739,FOXA2,Liver,1522.8191542313473
GSM2068830,FOXA2,Liver,1516.6879084429906
GSM717562,FOXA2,Hepatocyte;Liver,1501.711355512999
GSM634623,FOXA2,Hepatocyte;Liver,1501.711355512999
GSM1724239,FOXA2,3C10;Liver,1494.039051098915
GSM427089,FOXA2,Hepatocyte;Liver,1492.8836554797763
GSM1936963,NR3C1,L 101;Liver,1480.4625634727247
GSM1724234,FOXA2,3C10;Liver,1478.801024496098
GSM1390711,HNF4A,Epithelium;Liver,1464.229428794712
GSM1384738,FOXA2,Liver,1457.4757097588663
GSM1936964,NR3C1,L 101;Liver,1456.5435929480386
GSM647028,NCOR1,Hepatocyte;Liver,1451.0468962774587
GSM2055887,HNF4A,Liver,1447.831981890768
GSM2055884,FOXA3,Liver,1435.9578960884085
GSM647023,HDAC3,Hepatocyte;Liver,1433.4926517186511
GSM784037,STAT5B,Hepatocyte;Liver,1429.0166724308792
GSM2055888,HNF4A,Liver,1427.3999872528573
GSM1390712,HNF4A,Epithelium;Liver,1427.2272784213053
GSM840528,NR1D1,Epithelium;Liver,1420.2252846448387
GSM1936965,NR3C1,L 101;Liver,1409.3430090318998
GSM784035,STAT5B,Hepatocyte;Liver,1406.3447413807435
GSM784036,STAT5B,Hepatocyte;Liver,1405.0196927810866
GSM1111749,CEBPB,Liver,1404.7005440782946
GSM1446074,NR3C1,Liver,1403.9649139210767
GSM864676,RXRA,Hepatocyte;Liver,1403.1555993337647
GSM647022,HDAC3,Hepatocyte;Liver,1403.0235040852567
GSM2218847,NR1D1,Liver,1400.256395832408
GSM1854433,CEBPB,Liver,1399.4507389712783
GSM864673,RXRA,Hepatocyte;Liver,1397.239109793884
GSM1087778,ARNTL,Liver,1396.6601814506726
GSM1659695,HDAC3,Liver,1393.0953867339856
GSM1280885,SRC,Epithelium;Liver,1392.1126825296326
GSM864668,NR1H2,Hepatocyte;Liver,1389.5493345400203
GSM864674,RXRA,Hepatocyte;Liver,1387.8600713843784
GSM864669,NR1H2,Hepatocyte;Liver,1387.1017677759794
GSM1446075,NR3C1,Liver,1385.7422632240957
GSM1854437,CEBPB,Liver,1385.7195096754074
GSM864671,PPARA,Hepatocyte;Liver,1385.0858667576742
GSM1446063,NR3C1,Liver,1384.3673148160535
GSM1037659,CEBPA,Epithelium;Liver,1383.9917193347405
GSM1854432,CEBPB,Liver,1383.950485731388
GSM1446073,NR3C1,Liver,1383.5821051822415
GSM1446062,NR3C1,Liver,1383.0480861713131
GSM864670,NR1H2,Hepatocyte;Liver,1380.5016331889124
GSM2406341,HNF4A,Liver,1380.2800761712365
GSM1659689,NR1D1,Liver,1378.3329007391771
GSM2406342,HNF4A,Liver,1377.9752884648487
GSM2406335,HNF4A,Liver,1377.2959744675504
GSM1831369,HNF1B,IMCD3;Kidney,1375.0628935021066
GSM2287957,HDAC3,Liver,1374.8492250772263
GSM1446071,NR3C1,Liver,1374.2804190324687
GSM647024,HDAC3,Hepatocyte;Liver,1373.1319912221236
GSM1588480,ARID1A,Hepatocyte;Liver,1368.00562688044
GSM2218850,NR1D1,Liver,1365.5357628523614
GSM1037665,CEBPB,Epithelium;Liver,1364.60851363798
GSM1446065,NR3C1,Liver,1363.914127742498
