GSM_ID,Factor,Biosource,GIGGLE_score
GSM1023418,CTCF,T Lymphocyte;Blood,694.6715229340048
GSM2445202,CTCF,Neutrophil cell ,693.6721602015193
ENCSR982LJQ_2,EP300,Liver,692.3705281445572
GSM2586552,POLR2A,R1;Embryonic Stem Cell;Embryo,691.4415135741914
GSM824845,POLR2A,V6.5;Embryonic Stem Cell;Embryo,687.012224050067
GSM918757,CTCF,Bone Marrow,682.8255903143341
GSM2284512,SMAD1,Embryoid Bodies,682.0970358181213
GSM644975,CTCF,B Lymphocyte;Bone Marrow,679.6482455532076
GSM867160,GATA1,Erythroid Progenitor Cell;Blood,679.4730400299235
GSM1902312,SMC3,T Lymphocyte,676.3671614002299
GSM2387249,POLR2A,B3;B Lymphocyte;Blood,671.916380413377
GSM851328,CTCF,Thymus,671.3762126098096
GSM1504389,SMC1A,Thymocyte,668.348255912233
GSM967657,TBP,TSC;Trophoblast Stem Cell;Embryo,665.8547714918121
GSM1132337,CTCF,B Lymphocyte,662.0720622829487
GSM2124100,H3K4me3,Brain,661.0207071491484
GSM1303741,KDM4C,Embryonic Stem Cell;Embryo,660.1217710118059
GSM2098959,H3K4me3,E14Tg2A;Embryonic Stem Cell,659.5323572665421
GSM2635596,CTCF,T Lymphocyte,658.9079919736499
ENCSR397RHW_1,CTCF,Liver,654.9974213625364
GSM1692856,RUNX1,Hematopoietic progenitors,653.760397105177
GSM1689015,GATA1,G1E-ER4;Erythroid Cell,651.9949351128262
GSM912919,MAX,MEL;Erythroid Progenitor Cell,651.0692884104241
GSM918734,CTCF,Thymus,650.8196189921573
GSM2165940,DNMT3B,E14;Embryonic Stem Cell;Embryo,646.3937593852855
GSM2284514,SMAD1,Embryoid Bodies,645.8809179037733
ENCSR397RHW_2,CTCF,Liver,644.0368925621373
GSM672401,CTCF,B Lymphocyte;Blood,643.7986170561387
GSM970266,CTCF,Embryonic Stem Cell;Embryo,642.1290467886005
GSM2633474,BRD4,Preadipocyte,641.1343135473177
GSM1160660,POLR3GL,Hepa 1-6;Epithelium;Liver,639.4381125368016
GSM2095082,SREBF1,Macrophage,639.4053445080452
GSM1296403,CHD4,3134;Epithelium;Mammary Gland,638.5467290364572
GSM1341311,TDG,E14;Embryonic Stem Cell;Embryo,638.4747752084011
GSM1066047,CTCF,B Lymphocyte;Spleen,638.2055368335144
GSM1701794,RAG2,Thymocyte,636.9492323337024
GSM774944,TBP,Embryonic Stem Cell;Embryo,636.9294720481594
GSM2680414,HMGA2,Embryonic Stem Cell,636.7541124187188
GSM1132347,CTCF,B Lymphocyte,632.6086968636399
GSM2445203,CTCF,Myeloid Progenitor Cell,631.3349533190018
GSM2702905,CTCF,HPC-7;Progenitor Cells,631.1995472488409
GSM2387248,POLR2A,B3;B Lymphocyte;Blood,630.8459057404544
GSM1248708,H2AZ,Fibroblast;Embryo,630.5142252885394
GSM2418365,CTCF,DN2;Thymocyte,628.4402045127144
GSM2418363,CTCF,DN2;Thymocyte,626.7119663297104
GSM1701790,RAG2,Thymocyte,624.1242032981753
