GSM_ID,Factor,Biosource,GIGGLE_score
GSM2573806,AHR,Liver,999.8165623464388
GSM863769,TCF4,Hepatocyte,997.3958817202623
GSM2287953,HDAC3,Liver,996.3375779171896
GSM1122514,NR3C1,Epithelium;Liver,995.850720742781
GSM1037682,EGR1,Epithelium;Liver,988.4933934674046
GSM1280886,SRC,Epithelium;Liver,984.839865966762
GSM1163175,PPARA,Liver,978.314679549444
GSM784039,BCL6,Hepatocyte;Liver,973.9240193473187
GSM1163174,RXRA,Liver,973.9183390181192
GSM1037667,CEBPB,Epithelium;Liver,969.4239316101268
GSM1037669,CEBPB,Epithelium;Liver,967.3822094482354
GSM2055885,CEBPB,Liver,962.5887883577159
GSM1446070,CEBPB,Liver,959.0263865638341
GSM541301,RXRA,Epithelium;Liver,952.2669965875856
GSM1146478,HNF4A,Epithelium;Kidney,952.0220456997126
GSM1037661,CEBPA,Epithelium;Liver,947.2406487264864
GSM1446067,NR3C1,Liver,945.4357861688208
GSM784034,STAT5B,Hepatocyte;Liver,944.554219296344
GSM1514929,PPARA,Epithelium;Liver,944.3472035797058
GSM1087773,USF1,Liver,933.5610922591896
GSM1437734,RORA,Liver,933.3664011086867
GSM784033,STAT5B,Hepatocyte;Liver,932.3479941105361
GSM851121,HNF4A,Epithelium;Small Intestine,929.007595173685
GSM784041,BCL6,Hepatocyte;Liver,927.4992937317596
GSM2406339,HNF4A,Liver,919.4163400917024
GSM1659699,HDAC3,Liver,918.9093068139657
GSM1272601,THRB,Liver,918.0193383182144
GSM541294,RXRA,Epithelium;Liver,917.8288722449619
GSM2055883,FOXA3,Liver,915.6618950409568
GSM1301671,ARNTL,Liver,915.3060020666086
GSM1122520,CEBPB,Epithelium;Liver,909.609018602124
GSM1446076,NR3C1,Liver,909.021845917612
GSM2218846,NR1D1,Liver,907.4065701784829
GSM1588477,CEBPA,Hepatocyte;Liver,902.7738759740104
GSM1816817,CEBPA,Liver,902.073594710147
GSM2540286,CEBPB,Hepatocyte,898.688153377536
GSM2406345,HNF4A,Liver,895.6584489813893
GSM1037670,CEBPB,Epithelium;Liver,893.8466681599989
GSM541300,RXRA,Epithelium;Liver,892.7338272541828
GSM864683,POLR2A,Hepatocyte;Liver,889.2685859923904
GSM2218848,NR1D1,Liver,886.4914947483171
