GSM_ID,Factor,Biosource,GIGGLE_score
GSM1692858,TAL1,Hematopoietic progenitors,1439.3420444814233
GSM1692855,LMO2,Hematopoietic progenitors,1422.154543260882
GSM989024,TAL1,Hematopoietic Cell,1413.3898991922995
GSM1689011,GATA1,G1E-ER4;Erythroid Cell,1410.148795006385
GSM995445,GATA1,G1E-ER4;Erythroid Cell,1409.5336190413973
GSM832319,RUNX1,L8057;Megakaryocyte;Bone Marrow,1401.0715835813587
GSM1003808,GATA1,MEL;Erythroid Progenitor Cell,1399.0645020051504
GSM923579,TAL1,G1E;Erythroid progenitor,1399.0114618809594
GSM1689025,TAL1,G1E-ER4;Erythroid Cell,1397.575129457071
GSM552237,LMO2,HPC-7;Haematopoietic Progenitor Cell,1387.4656689242481
GSM912921,EP300,MEL;Erythroid Progenitor Cell,1381.4263830962605
GSM832320,RNF2,L8057;Megakaryocyte;Bone Marrow,1378.5549011082016
GSM1167575,TCF7L1,Mast Cell;Bone Marrow,1373.3864315152755
GSM1708654,LYL1,416B;Myeloid Progenitor Cell;Blood,1373.1605398165873
GSM1144556,TAL1,MEL;Erythroid Progenitor Cell,1372.1944854896767
GSM552242,TAL1,HPC-7;Haematopoietic Progenitor Cell,1371.273784902699
GSM832315,RUNX1,L8057;Megakaryocyte;Bone Marrow,1369.0261725319274
GSM1689021,TAL1,G1E;Erythroid progenitor,1368.5643680706712
GSM1689014,GATA1,G1E-ER4;Erythroid Cell,1368.0071312387188
GSM1689022,TAL1,G1E;Erythroid progenitor,1364.2950575999823
GSM1689012,GATA1,G1E-ER4;Erythroid Cell,1360.1193025222492
GSM1708658,TAL1,416B;Myeloid Progenitor Cell;Blood,1358.4660741604446
GSM1144548,TAL1,J1;Embryonic Stem Cell;Embryo,1357.5837326149085
GSM1055553,LDB1,Hemangioblast;Embryo,1350.3847797464846
GSM722388,SMAD1,G1E;Erythroid progenitor,1348.9521683206501
GSM995447,TAL1,Megakaryocyte;Blood,1346.3564900747115
GSM1144547,TAL1,J1;Embryonic Stem Cell;Embryo,1346.0471815581482
GSM1708652,GATA2,416B;Myeloid Progenitor Cell;Blood,1345.0579126060213
GSM2665580,TAL1,Embryonic Stem Cell,1341.357847949178
GSM1692853,GFI1,Hematopoietic progenitors,1341.0205557510485
GSM995443,GATA1,G1E-ER4;Erythroid Cell,1340.5964756645099
GSM552238,LYL1,HPC-7;Haematopoietic Progenitor Cell,1340.3390301846307
GSM1692846,LMO2,Embryonic Stem Cell,1338.3819680338627
GSM995442,GATA1,G1E-ER4;Erythroid Cell,1338.2749983627643
GSM923578,TAL1,MEL;Erythroid Progenitor Cell,1337.9472432577195
GSM746555,TAL1,G1E;Erythroid progenitor,1337.8631663059414
GSM832317,RNF2,L8057;Megakaryocyte;Bone Marrow,1337.6496006079954
GSM1167583,TAL1,Mast Cell;Bone Marrow,1335.4698056091752
GSM1568620,GATA1,G1ME;Megakaryocyte;Bone Marrow,1332.6388725766965
GSM872893,GATA1,G1ME;Megakaryocyte;Bone Marrow,1332.6388725766965
GSM777092,GATA1,G1ME;Megakaryocyte;Bone Marrow,1332.6388725766965
GSM777091,GATA2,G1ME;Megakaryocyte;Bone Marrow,1328.5435282133647
GSM1144552,TAL1,Mesodermal Cell,1328.4306017743252
GSM1543575,TAL1,Mesodermal Cell,1325.1927562140168
GSM1692842,LMO2,Hemangioblast,1321.3166057800636
GSM1689028,TAL1,G1E-ER4;Erythroid Cell,1320.2436448937954
GSM2431711,TAL1,Mesodermal Cell,1315.8987059338965
GSM1689029,TAL1,G1E-ER4;Erythroid Cell,1315.6086868366187
GSM1689018,GATA1,G1E-ER4;Erythroid Cell,1315.0218763041305
GSM912903,MYB,MEL;Erythroid Progenitor Cell,1313.118990861854
GSM1167573,TCF7L1,HPC-7;Haematopoietic Progenitor Cell,1313.0830073815946
GSM552241,RUNX1,HPC-7;Haematopoietic Progenitor Cell,1310.3138638101332
GSM1359841,TAL1,J1;Embryonic Stem Cell;Embryo,1308.610156179882
GSM1692848,TAL1,Embryonic Stem Cell,1308.5367713388928
GSM832316,CBFB,L8057;Megakaryocyte;Bone Marrow,1308.1471004804187
GSM641911,GATA2,Haematopoietic Progenitor Cell;Bone Marrow,1303.3352121156895
GSM746556,TAL1,G1E;Erythroid progenitor,1302.5489394746774
GSM1568621,GATA1,G1ME;Megakaryocyte;Bone Marrow,1293.6125562956925
GSM1692843,TAL1,Hemangioblast,1292.9537458826933
GSM2431713,TAL1,Mesodermal Cell,1290.1522208093024
GSM746572,TAL1,G1E-ER4;Erythroid Cell,1289.2781188451645
GSM832311,RUNX1,L8057;Megakaryocyte;Bone Marrow,1285.6197261678901
GSM1689016,GATA1,G1E-ER4;Erythroid Cell,1284.067962896611
GSM1218225,GATA1,FDCPmix;Hematopoietic Stem Cell;Bone Marrow,1281.4885685302695
GSM989019,TAL1,Endothelial Cell,1281.0165321073464
GSM867157,GATA1,Erythroid Progenitor Cell;Blood,1279.1758216452727
GSM722387,GATA2,G1E;Erythroid progenitor,1276.4717859062034
GSM1689032,TAL1,G1E-ER4;Erythroid Cell,1273.188659256239
GSM872894,ZFPM1,G1ME;Megakaryocyte;Bone Marrow,1269.6279197191395
GSM453997,GATA1,G1E;Erythroid progenitor,1268.6407127141745
GSM995444,GATA1,G1E-ER4;Erythroid Cell,1265.99933064694
GSM912907,GATA1,MEL;Erythroid Progenitor Cell,1263.5233359515105
GSM746571,TAL1,G1E-ER4;Erythroid Cell,1261.491843132632
GSM1167579,LMO2,Mast Cell;Bone Marrow,1260.293493026338
GSM1532605,GATA1,G1E;Erythroid progenitor,1254.138887460596
GSM832313,RNF2,L8057;Megakaryocyte;Bone Marrow,1252.8023674435033
GSM867156,GATA1,Erythroid Progenitor Cell;Blood,1252.753242526886
GSM897224,GATA1,G1E-ER4;Erythroid Cell,1252.5213025550765
GSM641910,TAL1,Bone Marrow,1252.15801691496
GSM1940054,GATA1,Embryoid Bodies;Blood,1245.455960826537
GSM995449,GATA1,G1E-ER4;Erythroid Cell,1243.1543708428176
GSM2232489,CTCF,Dendritic Cell;Bone Marrow,1243.011844698545
GSM2412761,CBFB,Liver cell;Fetal Liver,1242.8192136928024
GSM1532603,GATA1,G1E;Erythroid progenitor,1238.3514171414988
GSM1574787,RUNX1,Embryonic Stem Cell,1230.3723161309606
GSM923576,TAL1,G1E-ER4;Erythroid Cell,1230.0777796195387
GSM912893,EP300,MEL;Erythroid Progenitor Cell,1223.1116139923595
GSM995448,GATA1,G1E-ER4;Erythroid Cell,1221.0119194409708
GSM832312,CBFB,L8057;Megakaryocyte;Bone Marrow,1216.508783254954
GSM464634,TAL1,Erythroblast;Liver,1205.982502499081
GSM923572,GATA1,G1E-ER4;Erythroid Cell,1201.792393697105
GSM989018,TAL1,Endothelial Cell,1157.342233783979
GSM746568,GATA1,G1E-ER4;Erythroid Cell,1144.6251084496287
GSM2124103,H3K4me3,Brain,1136.2968520114835
GSM1448833,KDM1A,MEL;Erythroid Progenitor Cell,1117.0049563635773
GSM1132365,ERG,Blood,1105.420017643982
GSM552234,GATA2,HPC-7;Haematopoietic Progenitor Cell,1101.5807507208617
GSM912927,POLR2A,MEL;Erythroid Progenitor Cell,1098.8899647187384
GSM464636,TAL1,Erythroblast;Liver,1082.5732883010082
GSM1517428,GATA1,G1ME;Megakaryocyte;Bone Marrow,1070.0510580245636
GSM923587,GATA2,G1E;Erythroid progenitor,1065.6911654114067
GSM1532602,GATA1,G1E;Erythroid progenitor,1058.9226200660987
GSM1003775,POLR2A,MEL;Erythroid Progenitor Cell,1057.5105059196692
GSM2232487,CTCF,Dendritic Cell;Bone Marrow,1050.5246820791297
GSM2124099,H3K4me3,Brain,1037.1774797457367
GSM2124096,H3K4me3,Brain,1036.8684729988483
GSM2232488,CTCF,Dendritic Cell;Bone Marrow,1027.0054004251074
GSM2091496,TEAD4,Hemogenic Endothelium,1017.5624536893097
GSM2149945,KDM4A,Granulocyte Monocyte Progenitor,1008.040616930452
GSM1874089,POLR2A,Forebrain,988.9107742671138
GSM1003780,SIN3A,MEL;Erythroid Progenitor Cell,987.1095647100732
GSM1003790,MAZ,MEL;Erythroid Progenitor Cell,983.034224268638
GSM2232490,CTCF,Dendritic Cell;Bone Marrow,975.6347163457585
GSM867158,GATA1,Erythroid Progenitor Cell;Blood,973.5741173735772
GSM912934,MYC,MEL;Erythroid Progenitor Cell,950.2108166260626
GSM912928,MXI1,MEL;Erythroid Progenitor Cell,950.1699742099379
GSM1003794,BHLHE40,MEL;Erythroid Progenitor Cell,938.2195053404993
GSM915188,CTCF,C2C12;Myoblast;Muscle,936.4073246044304
GSM1973458,EP300,HPC-7;Hematopoietic Cell,928.9634099244644
GSM1003777,ETS1,MEL;Erythroid Progenitor Cell,926.6967633475476
GSM2538390,CTCF,Myocyte;Left Ventricle,914.1368318225896
GSM2124104,H3K4me3,Brain,913.1059819036656
GSM1973452,EP300,HPC-7;Hematopoietic Cell,910.3203499096704
GSM1103355,RUNX1,Megakaryocyte,899.7358643225784
GSM1835951,SMARCA4,Embryonic Fibroblast,898.3751702119027
GSM2387246,POLR2A,B3;B Lymphocyte;Blood,896.9328098850928
GSM1902312,SMC3,T Lymphocyte,895.034742724431
GSM1003789,RCOR1,MEL;Erythroid Progenitor Cell,887.876356321952
GSM1566198,H3K4me3,Embryonic Fibroblast,882.6087091658028
GSM2231911,TAL1,Hoxb8-FL;LMPP-like,880.282861194776
GSM1132355,CTCF,B Lymphocyte,879.0059557988395
GSM1218224,GATA2,FDCPmix;Hematopoietic Stem Cell;Bone Marrow,873.6477474951693
GSM2098959,H3K4me3,E14Tg2A;Embryonic Stem Cell,869.5529042926189
GSM1132367,ERG,Blood,867.7882171606262
GSM1004840,JMJD6,Th17,866.2593122008836
GSM1566197,H3K4me3,Embryonic Fibroblast,863.6906016814158
GSM912899,MAFK,MEL;Erythroid Progenitor Cell,861.8439366183142
GSM1139139,CDK9,C88 MEL;Erythroid Progenitor Cell;Blood,861.1341819310046
GSM2143305,KDM4A,Embryonic Stem Cell,859.4938197801062
GSM912895,POLR2A,MEL;Erythroid Progenitor Cell,858.9948631347738
GSM1132320,CTCF,B Lymphocyte,856.9019910076235
GSM851328,CTCF,Thymus,850.1518145801542
GSM722636,CTCF,Bone Marrow,847.5828421099434
GSM2418364,CTCF,DN2;Thymocyte,844.6299261434285
ENCSR982LJQ_1,EP300,Liver,843.6276255980583
GSM1058996,KDM4C,Embryonic Stem Cell;Embryo,843.1074753255704
GSM1220849,KMT2B,Embryoid Bodies,842.1795317078656
GSM1708655,MEIS1,416B;Myeloid Progenitor Cell;Blood,841.4259380124503
GSM1132357,CTCF,B Lymphocyte,828.5149689273186
GSM2149948,KDM4C,Granulocyte Monocyte Progenitor,828.4020688795608
GSM1296405,SMARCA5,3134;Epithelium;Mammary Gland,825.4615004021194
GSM2586552,POLR2A,R1;Embryonic Stem Cell;Embryo,822.4977948673245
GSM1023418,CTCF,T Lymphocyte;Blood,821.9463617475104
GSM2319270,CTCF,Rod;Retina,820.1717592413862
GSM1132337,CTCF,B Lymphocyte,819.8273402157354
GSM1835950,SMARCB1,Embryonic Fibroblast,817.9514600031065
GSM552233,FLI1,HPC-7;Haematopoietic Progenitor Cell,814.8826220875662
GSM1504389,SMC1A,Thymocyte,813.733053359339
GSM1902311,SMC1A,T Lymphocyte,810.6371338805002
GSM918757,CTCF,Bone Marrow,809.9496087012052
GSM2635603,TOP2A,B Lymphocyte,807.6060159688616
