GSM_ID,Factor,Biosource,GIGGLE_score
GSM1004802,CTCF,Th0,651.2744794131607
GSM1132354,MZF1,B Lymphocyte,650.6910820209052
GSM970266,CTCF,Embryonic Stem Cell;Embryo,649.3887093234696
GSM461265,KDM1A,Embryonic Stem Cell;Embryo,647.9721359052885
GSM1504390,SMC1A,Thymocyte,647.3934909566392
GSM1082345,SUZ12,Embryonic Stem Cell;Embryo,642.5837380935669
GSM700553,SUZ12,Embryonic Stem Cell;Embryo,641.9191348748355
GSM2192996,SUZ12,Embryonic Stem Cell,641.1951309864447
GSM560352,CTCF,V6.5;Embryonic Stem Cell;Embryo,640.3046452534896
GSM2596858,MTF2,Embryonic Stem Cell,639.3054900039683
GSM918736,CTCF,Olfactory Bulb,637.4422469278745
GSM1036126,CTCF,Epithelium;Limb Bud,635.6210734510728
GSM2192647,SUZ12,Embryonic Stem Cell,635.4482907667898
GSM1020008,SMC3,Embryonic Fibroblast;Embryo,634.6814187184928
GSM2192993,SUZ12,Embryonic Stem Cell,634.5156819228434
GSM2948982,CTCF,Amac_I_N-rG79.04;iPSC,631.4010661509643
GSM2418352,SMC3,DN2;Thymocyte,628.580672063374
GSM2149948,KDM4C,Granulocyte Monocyte Progenitor,628.296972993673
GSM1047937,SUZ12,CMTi-1;Embryonic Stem Cell;Embryo,627.5098043665027
GSM2026237,CTCF,Macrophage,627.1688191804551
GSM480161,EZH2,LF2;Embryonic Stem Cell;Embryo,624.4870995111761
GSM1132349,CTCF,B Lymphocyte,623.2693285108488
GSM1979724,STAG1,Embryonic Fibroblast,622.5751875229695
GSM2577619,CTCF,Mammary Gland,620.1715817668146
GSM1132353,MZF1,B Lymphocyte,619.3640162424048
GSM1979778,CTCF,Embryonic Fibroblast,618.7191711627968
GSM1504389,SMC1A,Thymocyte,618.1388142593968
GSM2418859,RAD21,JM8.N4;Embryonic Stem Cell,617.9111138843344
GSM1132327,CTCF,B Lymphocyte,617.6702230648508
ENCSR041SMK_2,CTCF,Liver,616.1758670472774
GSM930151,KDM2B,Embryonic Stem Cell;Embryo,614.5862556139163
GSM2418351,SMC3,DN2;Thymocyte,613.6888590497883
GSM1132355,CTCF,B Lymphocyte,613.3721084307905
GSM2232488,CTCF,Dendritic Cell;Bone Marrow,610.4154821110573
GSM2232490,CTCF,Dendritic Cell;Bone Marrow,610.2459312345072
GSM918745,CTCF,Spleen,609.5145011012642
GSM722990,CTCF,Spleen,609.5145011012642
GSM1066047,CTCF,B Lymphocyte;Spleen,607.74415194981
GSM2635608,TOP2B,Embryonic Fibroblast,607.2749553174905
GSM896915,STAG2,V6.5;Embryonic Stem Cell;Embryo,606.7345599669012
GSM2043858,RNF2,Embryonic Stem Cell,605.2929949204206
GSM1036128,SMC1A,Epithelium;Limb Bud,601.9607530945235
GSM912547,SMARCA4,Epithelium;Forebrain,601.7337302876826
GSM1195115,EZH2,E14;Embryonic Stem Cell;Embryo,599.5048232981032
GSM1713906,RNF2,E14Tg2A;Embryonic Stem Cell,599.4066669323496
GSM2496954,SMC3,DN2;Thymocyte,596.9083155318435
GSM2740564,NIPBL,Liver,595.9772651173904
GSM1979735,STAG1,Embryonic Fibroblast,594.8034101882863
GSM2635603,TOP2A,B Lymphocyte,594.3315189334144
GSM2418355,SMC3,DN2;Thymocyte,593.782673213835
GSM881053,CTCF,Dendritic Cell;Bone Marrow,593.5795228435385
GSM918734,CTCF,Thymus,592.8853470782677
GSM722859,CTCF,Epithelium;Lung,592.8617458927877
GSM2192994,SUZ12,Embryonic Stem Cell,592.1865145947152
GSM992344,SRF,10T1/2;Fibroblast;Embryo,591.9653241761113
GSM2445202,CTCF,Neutrophil cell ,591.4328170776674
GSM2635606,TOP2B,B Lymphocyte,591.3347695184133
GSM1020012,CTCF,Embryonic Fibroblast;Embryo,591.1082415453749
GSM970529,SUZ12,Embryonic Stem Cell;Embryo,590.8876875078515
GSM824847,RAD21,V6.5;Embryonic Stem Cell;Embryo,589.601939413745
GSM2867716,RAD21,Macrophage;Bone Marrow,588.9265332592756
GSM1132352,MZF1,B Lymphocyte,588.418468975346
GSM2098951,C17orf96,E14Tg2A;Embryonic Stem Cell,586.9267594501265
GSM2465875,KDM2B,reprogramming cells,586.3432140674508
ENCSR397RHW_2,CTCF,Liver,585.9848547437314
GSM2740563,SMC3,Liver,585.0077679450679
GSM2652788,CTCF,resting;Spleen,584.7086612902767
GSM1132326,CTCF,B Lymphocyte,583.4162941984346
GSM1020009,SMC3,Embryonic Fibroblast;Embryo,582.6159223316338
GSM2577617,CTCF,Mammary Gland,580.8785009119816
GSM1327158,NANOG,V6.5;Embryonic Stem Cell;Embryo,580.4278316252244
GSM970264,CTCF,Embryonic Stem Cell;Embryo,580.1113524949233
GSM2685762,SMC3,Tumor cells,579.661256816586
GSM1648485,SMC1A,Fibroblast,579.3220051641081
GSM2465872,KDM2B,reprogramming cells,578.9351821788036
GSM1132348,CTCF,B Lymphocyte,578.6406940383793
GSM881054,CTCF,Dendritic Cell;Bone Marrow,578.4155137957555
GSM2232487,CTCF,Dendritic Cell;Bone Marrow,577.8535767899209
GSM2226564,SP1,STHdh Q7/Q7;Neuron,577.6391261352862
GSM2319268,CTCF,Rod;Retina,575.7537033443255
GSM2192995,SUZ12,Embryonic Stem Cell,575.2120659525988
GSM1132320,CTCF,B Lymphocyte,573.4001918651247
GSM2445203,CTCF,Myeloid Progenitor Cell,572.9897013009938
