GSM_ID,Factor,Biosource,GIGGLE_score
GSM1010824,POLR2A,Endothelial Cell;Umbilical Vein,325.73745439858885
GSM1693378,RUNX1,Myeloid Cell,325.5033711013182
ENCSR242EWU_3,FOSL2,A549;Epithelium;Lung,323.38220001949844
GSM1122321,CBFB,U937;Pleura,323.2694144783245
ENCSR775UFR_3,FOSL2,A549;Epithelium;Lung,322.9124552680682
ENCSR242EWU_2,FOSL2,A549;Epithelium;Lung,316.56270466135817
GSM835863,EP300,SKNO-1;Myeloblast;Bone Marrow,315.20408506198686
ENCSR067XTW_2,FOSL2,A549;Epithelium;Lung,314.28815398460694
ENCSR274WRI_3,FOSL2,A549;Epithelium;Lung,311.073564936812
ENCSR563GCV_1,FOSL2,A549;Epithelium;Lung,309.43412606031194
GSM940321,HOXA9,SEM;Pre-B Lymphocyte,305.0317392728537
GSM957606,TCF7L1,RPMI-8402;T cell leukemia;Blood,303.5841878238753
GSM2570506,ARID5B,Jurkat;T Lymphocyte;Blood,303.47452088712805
GSM1097882,LYL1,Haematopoietic Progenitor Cell;Blood,303.40023277614347
ENCSR535HFQ_1,FOSL2,A549;Epithelium;Lung,303.30236687314925
GSM722165,TAL1,Jurkat E6-1;T Lymphocyte;Blood,302.03580229050436
GSM1535706,TCF4,HCT-116;Colon,300.0006009593948
ENCSR900RUE_2,FOSL2,A549;Epithelium;Lung,298.55588062439676
GSM1010901,JUND,SK-N-SH;Neuroblastoma cell;Brain,294.8102923524105
GSM2466686,MYB,LOUCY;Blood,294.7906733537122
GSM2095924,NR4A1,Kasumi-1;Acute myeloid leukemia,293.80686919257283
GSM1690576,STAT5,MV4-11;Macrophage;Blood,291.7437631777388
GSM927071,ERG,RWPE1;Epithelium;Prostate,291.3502027739218
ENCSR593DGU_1,FOSL2,A549;Epithelium;Lung,290.2341303376259
GSM738818,JUND,PC-3;Epithelium;Prostate,289.9405436217462
GSM1249449,TCF7L2,LNCaP;Epithelium;Prostate,289.79260003675995
ENCSR111ZXV_3,FOSL2,A549;Epithelium;Lung,289.01068717477943
ENCSR900RUE_1,FOSL2,A549;Epithelium;Lung,288.4815436243764
GSM777644,FOS,K562;Erythroblast;Bone Marrow,286.6642599829689
GSM2576176,JUN,JHU-06;Endothelial Cell,285.65627144724067
GSM1082306,RUNX1,Kasumi-1;Myeloblast;Blood,285.4462808710262
GSM1703568,FOSL2,Stromal Cell;Endometrium,285.18946353059886
GSM1845140,BRD4,MV4;11;Leukemia Cell;Blood,284.73513196042165
GSM1893930,CDK8,MOLM-14;Myeloid Cell,284.49551675904104
GSM1305203,BRD4,Endothelial Cell;Umbilical Vein,281.08904627255373
GSM2326841,CEBPA,SKH1;SKH-1 cells,280.49761896497
GSM610337,FOS,K562;Erythroblast;Bone Marrow,277.92133502156275
GSM2576177,JUN,JHU-06;Endothelial Cell,277.643096685069
