GSM_ID,Factor,Biosource,GIGGLE_score
GSM1370293,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,1068.274150589324
GSM2877113,GATA1,K562;Erythroblast;Bone Marrow,1066.8504249730343
GSM486286,RELA,GM15510;Lymphoblastoid;Blood,1065.5491686579112
GSM1273197,LDB1,Erythroid Progenitor Cell;Blood,1064.602243945833
ENCSR760UVO_2,KLF16,K562;Erythroblast;Bone Marrow,1063.6445128909793
GSM1180138,JARID2,iPSC,1063.4278218594561
GSM1290175,EP300,GM12878;B Lymphocyte;Blood,1053.9385614287366
GSM486317,RELA,GM12878;B Lymphocyte;Blood,1053.1576546859892
ENCSR760UVO_1,KLF16,K562;Erythroblast;Bone Marrow,1051.921194045318
GSM1180154,EZH2,iPSC,1050.7319709909427
GSM607953,TAL1,Megakaryocyte;Cord blood,1047.5041984584454
GSM2877121,GATA1,K562;Erythroblast;Bone Marrow,1046.9347722688497
GSM1180157,JARID2,iPSC,1039.244634755352
GSM1370287,IRF4,OCI-Ly3;B Lymphocyte;Bone Marrow,1029.3437339838167
GSM1370276,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,1025.1355465102079
GSM467647,GATA1,K562;Erythroblast;Bone Marrow,1025.1024257428771
GSM935540,GATA1,K562;Erythroblast;Bone Marrow,1025.1024257428771
GSM1290174,EP300,GM12878;B Lymphocyte;Blood,1018.1948090545084
GSM1180158,EZH2,iPSC,1015.9369403308079
GSM898062,NCOR2,B Lymphocyte,1009.6748555951
GSM2877124,TAL1,K562;Erythroblast;Bone Marrow,1008.9297766514856
GSM2877122,GATA1,K562;Erythroblast;Bone Marrow,1008.0299011898564
GSM486275,RELA,GM18505;Lymphoblastoid;Blood,999.4893201003742
GSM2877106,GATA1,K562;Erythroblast;Bone Marrow,999.0614346955002
ENCSR588AKU_2,RUNX1,K562;Erythroblast;Bone Marrow,998.3596339191535
GSM651546,GATA1,Proerythroblast;Bone Marrow,997.4996210736088
GSM722416,SMAD1,K562;Erythroblast;Bone Marrow,995.0351089189697
GSM2371321,EZH1,Hematopoietic Cell,994.9749329313828
GSM722394,GATA1,Proerythroblast;Blood,994.8662627714365
GSM1072711,TCF4,CAL-1;Dendritic Cell,984.8373749839725
GSM722395,GATA1,Proerythroblast;Blood,980.5177287481977
GSM1333966,EP300,GM12878;B Lymphocyte;Blood,980.3257612371136
GSM935478,RELA,GM12878;B Lymphocyte;Blood,977.3815539036616
GSM722417,SMAD1,K562;Erythroblast;Bone Marrow,963.7296719751744
GSM1333965,EP300,GM12878;B Lymphocyte;Blood,962.3085629152758
GSM722415,GATA2,K562;Erythroblast;Bone Marrow,960.0498364760324
GSM1703892,MEF2B,B Lymphocyte,957.3756533816238
GSM2877116,TAL1,K562;Erythroblast;Bone Marrow,954.5794168743305
GSM1290185,EP300,GM12878;B Lymphocyte;Blood,953.7755853985465
GSM935285,RELA,GM12892;Lymphoblastoid;Blood,952.6431931131378
GSM831006,EP300,K562;Erythroblast;Bone Marrow,948.7490189217843
GSM804013,GATA1,Erythroblast;Blood,945.4777703081145
GSM1370289,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,944.8023444723206
GSM733643,POLR2A,K562;Erythroblast;Bone Marrow,944.5370012934932
GSM1334005,SPI1,GM12878;B Lymphocyte;Blood,941.655964760778
GSM710611,TAL1,Haematopoietic Progenitor Cell;Blood,940.3653632353888
GSM486293,RELA,GM12892;Lymphoblastoid;Blood,940.1018725716337
ENCSR113LAS_2,MTA2,K562;Erythroblast;Bone Marrow,939.5647033685422
ENCSR588AKU_1,RUNX1,K562;Erythroblast;Bone Marrow,930.3643619081977
GSM803389,TCF12,GM12878;B Lymphocyte;Blood,929.7048165658673
GSM1010722,PML,K562;Erythroblast;Bone Marrow,929.6301810121374
GSM803518,BCL3,K562;Erythroblast;Bone Marrow,928.4092940674595
GSM722414,GATA2,K562;Erythroblast;Bone Marrow,926.7618688828212
GSM1180150,EZH2,iPSC,924.5929415843608
GSM1180166,EZH2,iPSC,917.5424240319857
GSM1333961,EP300,GM12878;B Lymphocyte;Blood,914.2461793092771
GSM1010906,CEBPD,K562;Erythroblast;Bone Marrow,913.6506255873356
GSM1006707,MBD2,HeLa;Epithelium;Cervix,913.0474071530048
GSM935373,GATA2,K562;Erythroblast;Bone Marrow,911.8875695573429
GSM467648,GATA2,K562;Erythroblast;Bone Marrow,911.8875695573429
GSM1334007,SPI1,GM12878;B Lymphocyte;Blood,906.4218990169393
GSM2494984,GATA2,SKH1,902.912586909928
GSM1668938,BCL6,B Lymphocyte;Tonsil,898.169042483359
GSM1480746,GATA2,TSU-1621-MT,897.6111902312575
GSM2494985,GATA2,SKH1,897.4527710207656
GSM722400,SMAD1,Haematopoietic Progenitor Cell;Blood,897.2394669897886
GSM1290183,EP300,GM12878;B Lymphocyte;Blood,891.4484183608309
GSM935529,RELA,GM15510;Lymphoblastoid;Blood,890.9239090340274
GSM651547,GATA1,Proerythroblast;Bone Marrow,889.7770198023779
GSM935526,RELA,GM12891;Lymphoblastoid;Blood,883.4542222474913
ENCSR113LAS_1,MTA2,K562;Erythroblast;Bone Marrow,882.9850641945778
GSM1333962,EP300,GM12878;B Lymphocyte;Blood,875.3834271072536
GSM803443,POLR2A,K562;Erythroblast;Bone Marrow,875.0954586956927
GSM2877108,TAL1,K562;Erythroblast;Bone Marrow,872.5311617038467
GSM1290186,EP300,GM12878;B Lymphocyte;Blood,861.8200813046658
GSM1370291,IRF4,OCI-Ly3;B Lymphocyte;Bone Marrow,860.1718539391023
GSM2628090,RELB,GM12878;Lymphoblastoid,856.8576956360304
GSM1180161,JARID2,iPSC,854.5287910069951
GSM1180153,JARID2,iPSC,850.0918358626018
GSM1010745,TCF7L1,GM12878;B Lymphocyte;Blood,847.4074272564724
GSM1180149,JARID2,iPSC,844.3164355815892
GSM1333963,EP300,GM12878;B Lymphocyte;Blood,834.9608269603772
GSM1970176,MED12,Progenitor Cells,821.6637520806491
