GSM_ID,Factor,Biosource,GIGGLE_score
GSM1501165,LMO2,Kasumi-1;Myeloblast;Blood,282.2544538127963
GSM1603220,POLR2A,Jurkat;T Lymphocyte;Blood,281.7655091724831
GSM1901542,LYL1,Kasumi-1;Myeloblast;Blood,280.4548054799537
GSM1501164,LMO2,Kasumi-1;Myeloblast;Blood,279.96750527727886
GSM1252931,RUNX1,CUTLL1;T Lymphocyte;Blood,279.64809089671024
GSM2494985,GATA2,SKH1,279.20286773109643
GSM1086298,PAX5,L428-PAX5;B Lymphocyte,277.8935309847746
GSM2026053,RUNX1,Kasumi-1;Acute myeloid leukemia,277.3879145734566
GSM2474553,LMO1,Jurkat;T Lymphocyte;Blood,275.3550773841174
GSM2494984,GATA2,SKH1,273.27490413229765
GSM1113437,RUNX1,Kasumi-1;Myeloblast;Blood,272.4780050783364
GSM957614,TAL1,RPMI-8402;T cell leukemia;Blood,272.04632335627775
GSM1405407,NR3C1,Monocyte,269.2249648286086
GSM1603219,POLR2A,Jurkat;T Lymphocyte;Blood,268.3811181695207
GSM803389,TCF12,GM12878;B Lymphocyte;Blood,267.0756524121116
GSM940324,MEIS1,SEM;Pre-B Lymphocyte,266.61514735151667
GSM1097882,LYL1,Haematopoietic Progenitor Cell;Blood,266.4044423679112
GSM1442006,MYB,Jurkat;T Lymphocyte;Blood,264.98850045445863
GSM1010893,RUNX3,GM12878;B Lymphocyte;Blood,263.1805390076658
GSM1595964,RUNX1,Kasumi-1;Myeloblast;Blood,263.07365608685683
GSM2090923,CDK9,MOLT-4;T Lymphoblast,262.0026505192356
GSM957608,GATA3,RPMI-8402;T cell leukemia;Blood,261.52165874562246
GSM1010737,POLR2A,HL-60;Promyeloblast;Blood,256.118142197679
GSM2026054,GATA2,Kasumi-1;Acute myeloid leukemia,252.10769512559105
GSM1193664,ERG,Jurkat;T Lymphocyte;Blood,248.91204291791587
GSM1122318,HDAC1,ME-1;Leukemia Cell,247.81076366275147
GSM2218764,POLR2A,Jurkat;T Lymphocyte;Blood,243.67460477759948
GSM710611,TAL1,Haematopoietic Progenitor Cell;Blood,241.63955061891528
GSM2041108,RUNX2,Saos-2;Osteosarcoma cell,240.65709450019506
GSM1637306,NR3C1,Nalm6;B cell precursor;Blood,239.93687272534825
GSM1581344,KDM6A,Jurkat;cells line,229.70773163295658
GSM1693378,RUNX1,Myeloid Cell,229.55144450322135
GSM1113438,RUNX1,Kasumi-1;Myeloblast;Blood,227.38107246797142
GSM1086297,PAX5,L428-PAX5;B Lymphocyte,226.03082987485698
GSM1519635,MYB,Jurkat;T Lymphocyte;Blood,225.93232242563042
GSM2026051,FLI1,Kasumi-1;Acute myeloid leukemia,224.75478881489917
GSM1975018,TCF4,CAL-1;Plasmacytoid dendritic cell,224.73381296220856
GSM803362,PAX5,GM12878;B Lymphocyte;Blood,222.99609184342503
GSM1893926,CDK8,MOLM-14;Myeloid Cell,222.17170506269767
GSM1113430,RUNX1T1,Kasumi-1;Myeloblast;Blood,219.61020768263884
GSM2466686,MYB,LOUCY;Blood,219.32875532144675
GSM838001,TAL1,T Lymphocyte;Lymph Node,217.8176083233249
GSM1519646,TAL1,MOLT-3;T Lymphoblast;Peripheral Blood,209.2470454938274
GSM2746540,TP53,SW480;Colon,206.18449240187138
GSM1097880,FLI1,Haematopoietic Progenitor Cell;Blood,206.17329855723403
GSM1612048,KDM2B,Myeloid Cell,205.11632510465995
GSM2214115,MYOG,Rh4;rhabdomyosarcoma,204.36498911012197
GSM837986,GATA3,CCRF-CEM;T Lymphocyte;Blood,202.2875873020101
GSM2305319,RUNX2,MCF-7,202.26575895985962
GSM1097883,GATA2,Haematopoietic Progenitor Cell;Blood,201.95197666848046
GSM1893928,CDK8,MOLM-14;Myeloid Cell,200.99974867910325
GSM2218765,POLR2A,Jurkat;T Lymphocyte;Blood,200.6042326789724
GSM935375,EBF1,GM12878;B Lymphocyte;Blood,196.992346031702
GSM957612,TAL1,RPMI-8402;T cell leukemia;Blood,196.76070966797798
GSM1934095,KMT2A,SEM;Pre-B Lymphocyte,195.22501204728837
GSM2108044,RUNX1,MV4-11;AML cell,195.17712808062942
GSM1082311,LMO2,Kasumi-1;Myeloblast;Blood,194.33148730730133
GSM2305318,RUNX2,MCF-7,192.4041308984363
GSM837988,TCF12,CCRF-CEM;T Lymphocyte;Blood,191.8884652704351
GSM837992,LMO2,CCRF-CEM;T Lymphocyte;Blood,190.0988029296953
GSM1113427,RUNX1,Kasumi-1;Myeloblast;Blood,189.12630927223753
GSM850823,RUNX1,Kasumi-1;Myeloblast;Blood,187.96687861810244
GSM1477597,PROX1,SW480;Colon,187.7624629064399
GSM2466688,MYB,DU-528;Blood,186.55122716509362
GSM1603218,POLR2A,Jurkat;T Lymphocyte;Blood,186.52392631114768
GSM1122317,EP300,ME-1;Leukemia Cell,186.51475326667784
GSM2326836,RUNX1,SKH1;SKH-1 cells,185.65820418612753
GSM1153765,EBNA2,Mutu III;B Lymphocyte,185.4789618274007
GSM722168,GATA3,Jurkat E6-1;T Lymphocyte;Blood,184.61802520232553
GSM940321,HOXA9,SEM;Pre-B Lymphocyte,184.0002262826924
GSM837987,TCF12,CCRF-CEM;T Lymphocyte;Blood,181.82157356664783
GSM2218763,POLR2A,Jurkat;T Lymphocyte;Blood,181.40811135372718
GSM1480747,LYL1,TSU-1621-MT,178.75979680550668
GSM1113433,REPIN1,Kasumi-1;Myeloblast;Blood,178.14339298943787
GSM722705,RUNX1,Kasumi-1;Myeloblast;Blood,178.13818579486502
GSM1595963,RUNX1,Kasumi-1;Myeloblast;Blood,177.88995516673626
GSM729852,SND1,IB4;Lymphocyte;Blood,177.8676845847157
GSM585588,RUNX1T1,Kasumi-1;Myeloblast;Blood,176.38412221566983
GSM2108052,RUNX1,THP-1;AML cell,175.9215408955545
GSM1480746,GATA2,TSU-1621-MT,175.46808367135273
GSM1480745,LMO2,TSU-1621-MT,173.26982033941377
GSM838000,TAL1,T Lymphocyte;Lymph Node,173.08561043838367
GSM317591,POLR2A,Haematopoietic Progenitor Cell;Bone Marrow,172.31602729966542
GSM638314,MEIS1,Haematopoietic Progenitor Cell;Cord blood,171.4332476224937
GSM1595965,RUNX1T1,Kasumi-1;Myeloblast;Blood,171.39397313621618
GSM1524254,TLX1,ALL-SIL;T Lymphocyte;Blood,170.44904212275117
GSM1519639,MYB,Jurkat;T Lymphocyte;Blood,169.7028258446007
GSM1010745,TCF7L1,GM12878;B Lymphocyte;Blood,169.0292519325128
GSM1480748,TAL1,TSU-1621-MT,168.95017277549556
GSM1086296,PAX5,Namalwa;B Lymphocyte,168.3638931254416
GSM1519641,MYB,Jurkat;T Lymphocyte;Blood,167.03051981928868
GSM1082306,RUNX1,Kasumi-1;Myeloblast;Blood,167.0099643213381
GSM1187229,ASCL1,Fibroblast,166.60484194412925
GSM763404,BCL6,OCI-Ly1;B cell lymphoma;Bone Marrow,164.99908743676247
GSM1153766,EBNA3,Mutu III;B Lymphocyte,163.18385254190758
GSM1480742,FUS,TSU-1621-MT,162.57384499209
GSM1252090,CDK8,MM1.S;B Lymphocyte;Blood,162.5185045469498
GSM1888554,RAD21,TF-1;Erythroblast;Bone Marrow,158.3188080595383
GSM850824,RUNX1,Kasumi-1;Myeloblast;Blood,156.46462152797096
GSM2635310,FOSL1,143B;Osteosarcoma cell,155.72501114709186
ENCSR207PFI_1,ZBED1,GM12878;B Lymphocyte;Blood,155.0511990222232
GSM1970156,NEUROG2,Fibroblast;Fetal Lung,154.96867691569662
GSM1535697,TCF4,HCT-116;Colon,154.78742228918088
GSM1246719,SMAD4,NCI-H441;Epithelium;Lung,154.0064927242794
GSM1534441,RUNX1,Kasumi-1;Myeloblast;Blood,152.1267237485234
GSM1975913,GATA3,Jurkat;T Lymphocyte;Blood,151.79701774877017
GSM1697881,GATA3,Jurkat;T Lymphocyte;Blood,151.79701774877017
GSM2026060,HDAC1,Kasumi-1;Acute myeloid leukemia,151.40352423560267
GSM1632640,RUNX1,U937;Pleura,151.29125361235995
GSM1442005,MYB,Jurkat;T Lymphocyte;Blood,150.45820988562556
GSM638316,MEIS1,Haematopoietic Progenitor Cell;Cord blood,149.78383157136471
GSM738818,JUND,PC-3;Epithelium;Prostate,148.7849173555954
GSM2212237,BRD4,SEM;B Lymphocyte,145.68989032989893
GSM729854,RBPJ,IB4;Lymphocyte;Blood,145.3181795170611
GSM803388,BCL11A,GM12878;B Lymphocyte;Blood,144.6323694929393
GSM1970155,NEUROG2,Fibroblast;Fetal Lung,144.02896364268162
ENCSR739IHN_1,TBX21,GM12878;B Lymphocyte;Blood,141.0827182232699
GSM1535706,TCF4,HCT-116;Colon,140.94348988913055
GSM1970159,NEUROG2,Fibroblast;Fetal Lung,140.78088947553962
GSM2250247,GATA2,Kasumi-3,140.4653518061683
GSM607953,TAL1,Megakaryocyte;Cord blood,139.0892262260986
GSM1480744,RUNX1,TSU-1621-MT,137.81900529021343
GSM1535700,TCF4,HCT-116;Colon,137.29327664968636
GSM790209,FLI1,Endothelial Cell;Umbilical Vein,137.11930660895865
GSM1970151,NEUROG2,Fibroblast;Fetal Lung,136.97835810303786
GSM1970152,NEUROG2,Fibroblast;Fetal Lung,136.91400630255504
GSM722426,TCF7L2,U937;Pleura,136.27274531015374
GSM1295631,TCF7,DLD-1;Epithelium;Colon,135.73706961348464
GSM1038276,MED1,MM1.S;B Lymphocyte;Blood,135.66341553162366
GSM2179743,RUNX1,NB4;Leukemic cells,135.47230278623545
GSM1252936,NOTCH1,CUTLL1;T Lymphocyte;Blood,134.1413974294417
GSM1970160,NEUROG2,Fibroblast;Fetal Lung,134.0648122048541
GSM2635308,FOSL1,MNNG;Osteosarcoma cell,133.12720784005995
GSM1550646,JMJD1C,Kasumi-1;Myeloblast;Blood,132.58011547463136
GSM1193665,ERG,Jurkat;T Lymphocyte;Blood,131.48956825718784
GSM1195555,MED1,B Lymphocyte;Blood,131.0226921243399
GSM1180134,JARID2,iPSC,130.6270440503516
GSM2326839,RUNX1,SKH1;SKH-1 cells,130.23742182034607
GSM1970157,NEUROG2,Fibroblast;Fetal Lung,129.91888049393737
GSM1333963,EP300,GM12878;B Lymphocyte;Blood,129.8757662337269
GSM1097879,ERG,Haematopoietic Progenitor Cell;Blood,128.8585892956794
GSM2065886,TCF7L1,HCT-116;Colon cancer cell;Colon,127.84613349159264
GSM585590,ERG,SKNO-1;Myeloblast;Bone Marrow,127.6601930679853
ENCSR889GGV_2,POLR2AphosphoS5,Neuron,127.63382968832943
GSM722402,TCF7L2,Haematopoietic Progenitor Cell;Blood,125.84820432064573
GSM2243116,MYF5,Rh18;rhabdomyosarcoma,125.70774655380664
GSM1180158,EZH2,iPSC,125.70352571478963
GSM1480743,FUS,TSU-1621-MT,125.61594467351169
GSM1970153,NEUROG2,Fibroblast;Fetal Lung,125.09259169868841
