GSM_ID,Factor,Biosource,GIGGLE_score
GSM1038699,TAL1,Erythroid Cell,1220.4952822493444
GSM1038696,TAL1,Erythroid Cell,1218.6581558963514
GSM1703922,SPI1,B Lymphocyte,1218.1292025306868
GSM908055,TAL1,Proerythroblast;Bone Marrow,1217.0734366519812
GSM486283,RELA,GM19099;Lymphoblastoid;Blood,1217.0439153201678
GSM1488758,GATA2,Erythroid progenitor;Bone Marrow,1215.2370966022993
GSM2452103,TAL1,Hematopoietic stem and progenitor cell;Blood,1214.4734967041936
GSM1038697,TAL1,Erythroid Cell,1210.8230844155169
GSM971336,EP300,Blood,1210.7552763959666
GSM1097882,LYL1,Haematopoietic Progenitor Cell;Blood,1208.0649872191589
GSM1334008,SPI1,GM12878;B Lymphocyte;Blood,1204.589790065214
GSM1097883,GATA2,Haematopoietic Progenitor Cell;Blood,1204.3566153517324
GSM486276,RELA,GM18505;Lymphoblastoid;Blood,1203.8832602982147
GSM1488757,GATA2,Erythroid progenitor;Bone Marrow,1202.6435596387298
GSM1668937,BCL6,B Lymphocyte;Tonsil,1201.874685707282
GSM1370280,SPI1,OCI-Ly10;B Lymphocyte;Bone Marrow,1200.8636336441384
GSM1544543,FOXP1,B Lymphocyte,1200.1386296812564
GSM486324,RELA,GM12891;Lymphoblastoid;Blood,1199.6697197837289
GSM1038698,TAL1,Erythroid Cell,1197.0190312464435
GSM486278,RELA,GM18505;Lymphoblastoid;Blood,1196.861692377056
GSM486316,RELA,GM12878;B Lymphocyte;Blood,1195.9009718796187
GSM486308,RELA,GM18951;Lymphoblastoid;Blood,1195.6565250382425
GSM486288,RELA,GM15510;Lymphoblastoid;Blood,1195.1100066031875
GSM1003611,ZMIZ1,K562;Erythroblast;Bone Marrow,1194.8581241857912
GSM1370281,SPIB,OCI-Ly10;B Lymphocyte;Bone Marrow,1191.8225101557946
GSM486270,RELA,GM19193;Lymphoblastoid;Blood,1190.5404546904351
GSM486313,RELA,GM18526;Lymphoblastoid;Blood,1187.4876895352666
GSM935527,RELA,GM10847;Lymphoblastoid;Blood,1178.9992676504346
GSM1370292,SPI1,OCI-Ly3;B Lymphocyte;Bone Marrow,1176.6039111435084
GSM935273,RELA,GM19099;Lymphoblastoid;Blood,1173.8954270475815
GSM486295,RELA,GM12892;Lymphoblastoid;Blood,1171.9726202686575
GSM935333,GATA1,PBDE;Erythroblast;Blood,1171.051301883028
GSM935494,EP300,K562;Erythroblast;Bone Marrow,1169.4877977334233
GSM1278241,TAL1,Proerythroblast;Bone Marrow,1167.525375968213
GSM486289,RELA,GM15510;Lymphoblastoid;Blood,1165.7525984158892
GSM486306,RELA,GM18951;Lymphoblastoid;Blood,1165.325547535383
GSM651544,TAL1,Proerythroblast;Bone Marrow,1163.1510339956149
GSM1717888,ORC2,K562;Erythroblast;Bone Marrow,1161.4445123149828
GSM722393,GATA1,Proerythroblast;Blood,1159.5791433867755
GSM486323,RELA,GM12891;Lymphoblastoid;Blood,1158.4124551720247
GSM935531,RELA,GM18951;Lymphoblastoid;Blood,1156.9871408604292
GSM935279,RELA,GM19193;Lymphoblastoid;Blood,1155.7523207323518
GSM935282,RELA,GM18505;Lymphoblastoid;Blood,1155.5908274614583
GSM1612048,KDM2B,Myeloid Cell,1154.2596489543273
GSM2877114,GATA1,K562;Erythroblast;Bone Marrow,1154.0180672155793
GSM1153766,EBNA3,Mutu III;B Lymphocyte,1153.7269333448821
GSM935562,EP300,GM12878;B Lymphocyte;Blood,1153.3504879312547
GSM1180139,EZH2,iPSC,1147.556291531748
GSM804014,GATA1,Erythroblast;Blood,1143.1369408844434
GSM607949,GATA1,Megakaryocyte;Cord blood,1133.1093350137912
GSM970257,GATA1,Proerythroblast;Fetal Liver,1123.3985354356025
GSM1370288,SPI1,OCI-Ly3;B Lymphocyte;Bone Marrow,1122.7481155474832
GSM2356327,CD74,B Lymphocyte,1113.4792455760637
GSM607953,TAL1,Megakaryocyte;Cord blood,1108.8704115295488
GSM2574753,FOXO3,K562;Erythroblast;Bone Marrow,1103.6876212405266
GSM486298,RELA,GM10847;Lymphoblastoid;Blood,1096.8863962654254
GSM1180138,JARID2,iPSC,1085.6592033822274
GSM1370293,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,1080.7393774805523
GSM2877123,TAL1,K562;Erythroblast;Bone Marrow,1080.3492466139787
GSM1273197,LDB1,Erythroid Progenitor Cell;Blood,1076.8198993034575
GSM1290184,EP300,GM12878;B Lymphocyte;Blood,1074.526788878443
GSM486294,RELA,GM12892;Lymphoblastoid;Blood,1072.4397693417523
GSM2877113,GATA1,K562;Erythroblast;Bone Marrow,1067.1548169094783
GSM1290175,EP300,GM12878;B Lymphocyte;Blood,1066.285981683216
GSM486286,RELA,GM15510;Lymphoblastoid;Blood,1066.0449342550967
GSM1703891,MEF2B,B Lymphocyte,1062.5388428215767
ENCSR760UVO_2,KLF16,K562;Erythroblast;Bone Marrow,1052.1180895174523
GSM1180157,JARID2,iPSC,1051.578827039762
GSM1370276,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,1048.4610746524618
GSM1290174,EP300,GM12878;B Lymphocyte;Blood,1042.2372164687008
GSM486317,RELA,GM12878;B Lymphocyte;Blood,1041.722484815798
ENCSR760UVO_1,KLF16,K562;Erythroblast;Bone Marrow,1040.4977718533528
GSM1180154,EZH2,iPSC,1039.3199976878163
GSM2877121,GATA1,K562;Erythroblast;Bone Marrow,1035.5495186378148
GSM1370287,IRF4,OCI-Ly3;B Lymphocyte;Bone Marrow,1029.870716540811
GSM1180158,EZH2,iPSC,1027.323671157379
GSM898062,NCOR2,B Lymphocyte,1021.5389220681143
GSM722416,SMAD1,K562;Erythroblast;Bone Marrow,1019.5282926827437
GSM467647,GATA1,K562;Erythroblast;Bone Marrow,1013.8738201156244
GSM935540,GATA1,K562;Erythroblast;Bone Marrow,1013.8738201156244
GSM722394,GATA1,Proerythroblast;Blood,1007.2591222947767
GSM2371321,EZH1,Hematopoietic Cell,1006.1825964580737
GSM1333966,EP300,GM12878;B Lymphocyte;Blood,1003.8523189288519
GSM486275,RELA,GM18505;Lymphoblastoid;Blood,1000.3303116006883
GSM2877106,GATA1,K562;Erythroblast;Bone Marrow,999.6564191916876
ENCSR588AKU_2,RUNX1,K562;Erythroblast;Bone Marrow,999.1032619064999
GSM651546,GATA1,Proerythroblast;Bone Marrow,998.0952975539665
GSM2877124,TAL1,K562;Erythroblast;Bone Marrow,997.8931320582199
GSM1072711,TCF4,CAL-1;Dendritic Cell,997.0292912737079
GSM2877122,GATA1,K562;Erythroblast;Bone Marrow,996.9591975421636
GSM722395,GATA1,Proerythroblast;Blood,992.8939072615759
GSM1290185,EP300,GM12878;B Lymphocyte;Blood,977.1499528127873
GSM710611,TAL1,Haematopoietic Progenitor Cell;Blood,976.9342010572548
GSM1333965,EP300,GM12878;B Lymphocyte;Blood,974.2961634466063
GSM722415,GATA2,K562;Erythroblast;Bone Marrow,972.4641059394247
GSM1370289,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,968.3518768283543
GSM935478,RELA,GM12878;B Lymphocyte;Blood,966.6395007837731
GSM722417,SMAD1,K562;Erythroblast;Bone Marrow,964.7908323973727
GSM804013,GATA1,Erythroblast;Blood,956.6647666268228
GSM733643,POLR2A,K562;Erythroblast;Bone Marrow,956.5818305071516
GSM1334005,SPI1,GM12878;B Lymphocyte;Blood,953.3430310467132
GSM831006,EP300,K562;Erythroblast;Bone Marrow,949.7169855152448
GSM1703892,MEF2B,B Lymphocyte,946.7739874072644
GSM2877116,TAL1,K562;Erythroblast;Bone Marrow,944.0332630505538
GSM935285,RELA,GM12892;Lymphoblastoid;Blood,942.0985986481364
GSM803389,TCF12,GM12878;B Lymphocyte;Blood,941.7208144163496
ENCSR113LAS_2,MTA2,K562;Erythroblast;Bone Marrow,940.2797918960035
GSM1480746,GATA2,TSU-1621-MT,932.893932755233
GSM2494985,GATA2,SKH1,931.0670731555949
GSM1010722,PML,K562;Erythroblast;Bone Marrow,930.3462885658256
GSM486293,RELA,GM12892;Lymphoblastoid;Blood,929.6126524474147
GSM803518,BCL3,K562;Erythroblast;Bone Marrow,929.4855803740776
GSM722414,GATA2,K562;Erythroblast;Bone Marrow,927.7873439336477
GSM1290183,EP300,GM12878;B Lymphocyte;Blood,926.5438418317308
GSM1333961,EP300,GM12878;B Lymphocyte;Blood,926.4510522736691
GSM1010906,CEBPD,K562;Erythroblast;Bone Marrow,925.849592852444
GSM1006707,MBD2,HeLa;Epithelium;Cervix,925.2405633500505
GSM1180150,EZH2,iPSC,924.8976847116893
ENCSR588AKU_1,RUNX1,K562;Erythroblast;Bone Marrow,919.9875914642473
GSM1334007,SPI1,GM12878;B Lymphocyte;Blood,918.1025310517999
GSM2494984,GATA2,SKH1,914.6694429382095
GSM1180166,EZH2,iPSC,907.338314311063
GSM467648,GATA2,K562;Erythroblast;Bone Marrow,901.7063742478218
GSM935373,GATA2,K562;Erythroblast;Bone Marrow,901.7063742478218
GSM1668938,BCL6,B Lymphocyte;Tonsil,899.0923616053966
GSM722400,SMAD1,Haematopoietic Progenitor Cell;Blood,898.3717701559167
GSM1333962,EP300,GM12878;B Lymphocyte;Blood,898.2674953094291
GSM935529,RELA,GM15510;Lymphoblastoid;Blood,891.846559723264
GSM651547,GATA1,Proerythroblast;Bone Marrow,890.9093837291504
GSM803443,POLR2A,K562;Erythroblast;Bone Marrow,887.251404268597
GSM1290186,EP300,GM12878;B Lymphocyte;Blood,884.7784945725134
GSM935526,RELA,GM12891;Lymphoblastoid;Blood,884.4283033907443
GSM1180161,JARID2,iPSC,876.6485135593364
GSM2877108,TAL1,K562;Erythroblast;Bone Marrow,873.6088120035502
ENCSR113LAS_1,MTA2,K562;Erythroblast;Bone Marrow,873.0868255000134
GSM2628090,RELB,GM12878;Lymphoblastoid,869.2896618764995
GSM1180153,JARID2,iPSC,861.9881298559638
GSM1370291,IRF4,OCI-Ly3;B Lymphocyte;Bone Marrow,861.5656890659593
GSM1010745,TCF7L1,GM12878;B Lymphocyte;Blood,859.3897758951257
GSM1333963,EP300,GM12878;B Lymphocyte;Blood,857.7145074641816
GSM1480748,TAL1,TSU-1621-MT,852.0574233813057
GSM1180149,JARID2,iPSC,845.5456386672452
GSM1970176,MED12,Progenitor Cells,845.0391325444307
GSM935294,EP300,GM12878;B Lymphocyte;Blood,840.3887833965559
GSM1612069,KDM2B,Stem cell;Blood,829.382363902557
GSM1333960,EP300,GM12878;B Lymphocyte;Blood,822.1034704790743
GSM1180148,JARID2,Edom-iPS-2;iPSC,815.5001685944012
GSM1873237,TCF7L1,Ramos;B Lymphocyte,809.5763155140868
GSM1370284,SPI1,H929;B Lymphocyte;Bone Marrow,801.7849747856125
GSM2877105,GATA1,K562;Erythroblast;Bone Marrow,792.6864162517816
GSM2574763,ZNF639,K562;Erythroblast;Bone Marrow,791.666095412697
ENCSR076YPO_1,RNF2,K562;Erythroblast;Bone Marrow,790.181021311984
GSM1480747,LYL1,TSU-1621-MT,786.3427839630925
GSM1003608,GATA1,K562;Erythroblast;Bone Marrow,783.2298251485754
GSM1180162,EZH2,iPSC,781.9427419463732
GSM486299,RELA,GM10847;Lymphoblastoid;Blood,781.6954308209586
GSM777641,GATA2,K562;Erythroblast;Bone Marrow,777.6894922314319
GSM1970177,MED12,Progenitor Cells,771.155950632447
GSM898056,NCOR1,OCI-Ly1;B cell lymphoma;Bone Marrow,770.7509603091037
GSM2705896,SUZ12,NT2-D1;Embryonal carcinoma cell,765.7071876059033
GSM2386721,CREBBP,B Lymphocyte;Tonsil,763.2554585058438
GSM1612072,KDM2B,Myeloid Cell,762.8943091059755
GSM2628094,NFKB1,GM12878;Lymphoblastoid,758.8965965596681
GSM803397,POU2F2,GM12891;Lymphoblastoid;Blood,758.7153852082367
GSM1010877,STAT5A,K562;Erythroblast;Bone Marrow,756.1072226513113
GSM1888556,RAD21,TF-1;Erythroblast;Bone Marrow,755.6198448360799
GSM1180131,JARID2,iPSC,746.7674310162055
GSM1703911,MEF2B,KARPAS-422;B Lymphocyte,746.4739686780686
GSM2877107,TAL1,K562;Erythroblast;Bone Marrow,737.943302928971
GSM935547,CCNT2,K562;Erythroblast;Bone Marrow,735.0664268543779
GSM2628088,RELA,GM12878;Lymphoblastoid,734.6320104994098
GSM1180134,JARID2,iPSC,731.7538783013972
