GSM_ID,Factor,Biosource,GIGGLE_score
GSM2218765,POLR2A,Jurkat;T Lymphocyte;Blood,200.74259517022847
GSM1113438,RUNX1,Kasumi-1;Myeloblast;Blood,198.1096778322376
GSM2466686,MYB,LOUCY;Blood,198.09590612015447
GSM1901542,LYL1,Kasumi-1;Myeloblast;Blood,193.62345267492358
GSM838001,TAL1,T Lymphocyte;Lymph Node,191.78054038164848
GSM710611,TAL1,Haematopoietic Progenitor Cell;Blood,191.53502549811802
GSM935375,EBF1,GM12878;B Lymphocyte;Blood,188.41852002106216
GSM2026051,FLI1,Kasumi-1;Acute myeloid leukemia,187.0045335407007
GSM2466688,MYB,DU-528;Blood,185.93763370726762
GSM1893926,CDK8,MOLM-14;Myeloid Cell,185.68181818709328
GSM2746540,TP53,SW480;Colon,185.6163065254271
GSM1097882,LYL1,Haematopoietic Progenitor Cell;Blood,185.13979456681201
GSM1097883,GATA2,Haematopoietic Progenitor Cell;Blood,185.12229132488582
GSM957612,TAL1,RPMI-8402;T cell leukemia;Blood,180.99391315002248
GSM2305319,RUNX2,MCF-7,180.15921439679562
GSM1975018,TCF4,CAL-1;Plasmacytoid dendritic cell,178.8298919428067
GSM2305318,RUNX2,MCF-7,177.0067309820633
GSM1113430,RUNX1T1,Kasumi-1;Myeloblast;Blood,175.62044555047137
GSM1934095,KMT2A,SEM;Pre-B Lymphocyte,175.14379846308404
GSM2214115,MYOG,Rh4;rhabdomyosarcoma,173.41959515356754
GSM1086296,PAX5,Namalwa;B Lymphocyte,173.09150384801254
GSM1693378,RUNX1,Myeloid Cell,170.6437669538831
GSM729852,SND1,IB4;Lymphocyte;Blood,168.9228494188661
GSM722705,RUNX1,Kasumi-1;Myeloblast;Blood,168.66724567381917
GSM2218763,POLR2A,Jurkat;T Lymphocyte;Blood,167.49119154217388
GSM722168,GATA3,Jurkat E6-1;T Lymphocyte;Blood,167.45492360780182
GSM1010745,TCF7L1,GM12878;B Lymphocyte;Blood,167.03407304653956
GSM940321,HOXA9,SEM;Pre-B Lymphocyte,166.89609045208812
