GSM_ID,Factor,Biosource,GIGGLE_score
GSM1420194,IKZF1,B cell precursor,439.75523982649696
GSM1845140,BRD4,MV4;11;Leukemia Cell;Blood,436.8150266040658
GSM638314,MEIS1,Haematopoietic Progenitor Cell;Cord blood,436.34238213613776
GSM763406,NCOR2,OCI-Ly1;B cell lymphoma;Bone Marrow,429.2792584861808
GSM935442,IKZF1,GM12878;B Lymphocyte;Blood,426.7903342112609
GSM585590,ERG,SKNO-1;Myeloblast;Bone Marrow,424.1109401297409
GSM2095924,NR4A1,Kasumi-1;Acute myeloid leukemia,421.52935549809405
GSM1072711,TCF4,CAL-1;Dendritic Cell,419.00429219276083
GSM1690576,STAT5,MV4-11;Macrophage;Blood,418.95725954473284
GSM2364550,KMT2A,Spleen,411.62193258356484
GSM1519152,NIPBL,Ramos;B Lymphocyte,410.0919524349182
GSM1420198,IKZF1,B cell precursor,408.05339816219254
GSM1480747,LYL1,TSU-1621-MT,406.83809518196176
GSM1420199,IKZF1,B cell precursor,403.18261375451425
