GSM_ID,Factor,Biosource,GIGGLE_score
GSM1901550,LYL1,THP-1;Monocyte;Blood,924.8365084281007
GSM2359982,SPI1,THP-1;Monocyte;Blood,923.4386151426836
GSM2359983,SPI1,THP-1;Monocyte;Blood,827.244619983897
GSM624143,SPI1,THP-1;Monocyte;Blood,688.2359531658686
GSM2359986,SPI1,THP-1;Monocyte;Blood,665.0302760449968
GSM2359984,SPI1,THP-1;Monocyte;Blood,636.6101957061018
GSM2359985,SPI1,THP-1;Monocyte;Blood,581.8137217681469
GSM1816089,SPI1,Hematopoietic stem and progenitor cell;Fetal Liver,568.2542311576018
GSM785501,SPI1,Macrophage,549.9384686103083
GSM785495,SPI1,Monocyte,548.0362294114805
GSM722425,SMAD1,U937;Pleura,535.7687074947683
GSM2359987,SPI1,THP-1;Monocyte;Blood,517.2678651993116
GSM1557623,SPI1,TSU-1621-MT,514.2279152084532
GSM1841308,SPI1,RS4;B Lymphocyte,500.3088732977811
GSM1501166,SPI1,Kasumi-1;Myeloblast;Blood,491.71338186249574
GSM1681426,SPI1,Macrophage;Blood,487.40671548253306
GSM1816090,SPI1,Hematopoietic stem and progenitor cell;Bone Marrow,485.7022623678754
GSM2405928,CDK9,MV4;11;Acute myeloid leukemia,482.9273510778174
GSM1501167,RUNX1,Kasumi-1;Myeloblast;Blood,479.1434240098687
GSM1841298,SPI1,RS4;B Lymphocyte,464.7443209133172
GSM2108052,RUNX1,THP-1;AML cell,449.6922697156837
GSM1421019,SPI1,Monocyte,446.4136973229446
GSM722426,TCF7L2,U937;Pleura,444.0470263531608
GSM1010843,SPI1,HL-60;Promyeloblast;Blood,440.6958104530906
GSM1681424,SPI1,Macrophage;Blood,434.0624269438063
GSM1421017,SPI1,Monocyte,428.9139488397
GSM2108045,MLL-AF9,THP-1;AML cell,428.23212582812914
GSM2592807,SPI1,Macrophage;Blood,415.51299893244874
GSM2592810,SPI1,Macrophage;Blood,410.73814430537215
GSM863152,FLI1,NB4;Promyelocytic cell;Blood,402.4866460556705
GSM638311,SPI1,Haematopoietic Progenitor Cell;Cord blood,400.3820209324364
GSM1534442,RUNX1,Kasumi-1;Myeloblast;Blood,395.51848930063363
GSM1703922,SPI1,B Lymphocyte,390.95547295956095
GSM1485998,DEK,U937;Pleura,384.07523851253893
GSM1370281,SPIB,OCI-Ly10;B Lymphocyte;Bone Marrow,383.418559214234
GSM1901545,LYL1,HL-60;Promyeloblast;Blood,372.20784190580633
GSM585586,TCF12,Kasumi-1;Myeloblast;Blood,370.245204513258
GSM1501163,CEBPA,Kasumi-1;Myeloblast;Blood,365.3238757129973
GSM1113427,RUNX1,Kasumi-1;Myeloblast;Blood,364.1891024291512
GSM1681423,SPI1,Macrophage;Blood,359.77903968670495
GSM749524,EP300,NB4;Promyelocytic cell;Blood,359.66178952273276
GSM1370280,SPI1,OCI-Ly10;B Lymphocyte;Bone Marrow,358.7996161609008
GSM638310,SPI1,Haematopoietic Progenitor Cell;Cord blood,353.2678657725276
GSM1550646,JMJD1C,Kasumi-1;Myeloblast;Blood,351.56299953865624
GSM1333967,SPI1,GM12878;B Lymphocyte;Blood,343.06168509038093
GSM1940201,SPI1,K562;Leukemia Cell,342.23642954252836
GSM1534443,NCOR1,Kasumi-1;Myeloblast;Blood,341.13910212266836
GSM1703900,SPI1,B Lymphocyte,338.64363846304764
GSM1632640,RUNX1,U937;Pleura,333.48478477628123
GSM2804465,SPI1,Monocyte;Blood,332.512650291097
GSM850824,RUNX1,Kasumi-1;Myeloblast;Blood,332.32930489130155
GSM1370284,SPI1,H929;B Lymphocyte;Bone Marrow,331.56739249483974
GSM468210,PML,UPR9;Promyelocytic cell;Bone Marrow,329.76494317000925
GSM835863,EP300,SKNO-1;Myeloblast;Bone Marrow,320.0959105689871
GSM1901548,LYL1,NB4;Promyelocytic cell;Blood,318.8677637374932
GSM468212,RARA,UPR9;Promyelocytic cell;Bone Marrow,317.7730538646661
GSM2405924,CDK9,MV4;11;Acute myeloid leukemia,310.95965864427194
GSM1845140,BRD4,MV4;11;Leukemia Cell;Blood,304.72829619787234
GSM1334008,SPI1,GM12878;B Lymphocyte;Blood,304.18328751410087
GSM1970177,MED12,Progenitor Cells,303.22836360893746
GSM2695652,SPI1,Macrophage;Blood,299.09223923617293
GSM2695653,SPI1,Macrophage;Blood,297.173402817993
GSM1113429,RUNX1,Kasumi-1;Myeloblast;Blood,294.24427922612426
GSM850823,RUNX1,Kasumi-1;Myeloblast;Blood,294.2269264942751
GSM1334006,SPI1,GM12878;B Lymphocyte;Blood,293.98373682508253
GSM2026060,HDAC1,Kasumi-1;Acute myeloid leukemia,291.1950833802139
GSM1901549,JMJD1C,THP-1;Monocyte;Blood,289.0409718307472
GSM2326842,CEBPA,SKH1;SKH-1 cells,288.8907871015521
GSM1334007,SPI1,GM12878;B Lymphocyte;Blood,287.8842465668587
GSM722424,CEBPA,U937;Pleura,286.2861031949316
GSM1970176,MED12,Progenitor Cells,276.9177801380833
GSM2871154,RUNX1,HL-60;Acute myeloid leukemia,274.45520011891756
GSM1370279,IRF4,OCI-Ly10;B Lymphocyte;Bone Marrow,273.5983973809229
GSM803384,SPI1,K562;Erythroblast;Bone Marrow,271.90032945047625
GSM2026051,FLI1,Kasumi-1;Acute myeloid leukemia,271.1342281223177
GSM2026059,EP300,Kasumi-1;Acute myeloid leukemia,269.6763787025457
GSM1782711,SPI1,K562;Erythroblast;Bone Marrow,269.24798133360326
GSM1113430,RUNX1T1,Kasumi-1;Myeloblast;Blood,266.3985435811488
GSM1782712,SPI1,K562;Erythroblast;Bone Marrow,264.73482878551954
GSM2026052,ERG,Kasumi-1;Acute myeloid leukemia,262.4426346576448
GSM1370276,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,261.2238248704844
GSM1113438,RUNX1,Kasumi-1;Myeloblast;Blood,260.09628173810364
GSM1113437,RUNX1,Kasumi-1;Myeloblast;Blood,259.63465400608084
GSM1940197,SPI1,K562;Leukemia Cell,259.55239229538046
GSM1113428,RUNX1,Kasumi-1;Myeloblast;Blood,256.4288151380407
GSM2592808,SPI1,Macrophage;Blood,256.33438516511893
GSM2150335,RUNX1,Kasumi-1;Myeloblast;Blood,256.12143449500456
GSM2179743,RUNX1,NB4;Leukemic cells,255.22335141026744
GSM2108044,RUNX1,MV4-11;AML cell,254.31638379688863
GSM2695651,SPI1,Macrophage;Blood,254.09578281310647
GSM2661795,NR3C1,THP-1;Monocyte;Blood,254.04216996856135
GSM468206,PML,MR4;Promyelocytic cell;Bone Marrow,253.42948314913528
GSM1370288,SPI1,OCI-Ly3;B Lymphocyte;Bone Marrow,253.15543664435262
GSM1681425,SPI1,Macrophage;Blood,251.23776751146187
GSM1370289,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,246.7490632295197
GSM803363,SP1,GM12878;B Lymphocyte;Blood,244.45775432807167
GSM1259355,FOXM1,HeLa;Epithelium;Cervix,241.11266531386815
GSM1940199,SPI1,K562;Leukemia Cell,237.82261115626483
GSM1940198,SPI1,K562;Leukemia Cell,236.50955481503263
GSM1334005,SPI1,GM12878;B Lymphocyte;Blood,226.98546773206928
GSM2661799,GRIP1,THP-1;Monocyte;Blood,226.81119529220481
GSM2371447,VDR,THP-1;Monocyte;Blood,223.0723475454084
GSM468205,PML,MR4;Promyelocytic cell;Bone Marrow,220.78396271808967
GSM2371451,VDR,THP-1;Monocyte;Blood,217.55255535570487
GSM722706,RUNX1,Kasumi-1;Myeloblast;Blood,215.20708452712617
GSM1082311,LMO2,Kasumi-1;Myeloblast;Blood,214.2805581895652
GSM2871153,SKI,HL-60;Acute myeloid leukemia,213.9251625951167
GSM1901547,JMJD1C,NB4;Promyelocytic cell;Blood,213.89352813063417
GSM624141,PPARG,THP-1;Monocyte;Blood,212.0677760326568
GSM2371445,VDR,THP-1;Monocyte;Blood,211.2835007194529
