GSM_ID,Factor,Biosource,GIGGLE_score
GSM1556334,RELB,L1236;Hodgkin Lymphoma Cell,1237.954457456107
GSM486293,RELA,GM12892;Lymphoblastoid;Blood,1237.68762220372
GSM935488,STAT1,K562;Erythroblast;Bone Marrow,1237.4253366604676
GSM2419824,RELA,Detroit 562;Detroit 562 cells,1234.2786141432125
GSM486295,RELA,GM12892;Lymphoblastoid;Blood,1233.9850227375996
GSM525269,CREBBP,T98G;Brain,1233.269750894824
GSM486283,RELA,GM19099;Lymphoblastoid;Blood,1232.0263695238264
GSM486271,RELA,GM19193;Lymphoblastoid;Blood,1231.4615304398635
GSM486269,RELA,GM19193;Lymphoblastoid;Blood,1230.7715256408828
GSM486317,RELA,GM12878;B Lymphocyte;Blood,1230.1285140918708
GSM486319,RELA,GM12878;B Lymphocyte;Blood,1228.5856609779166
GSM1305211,RELA,Endothelial Cell;Umbilical Vein,1228.5075790302362
GSM486274,RELA,GM18505;Lymphoblastoid;Blood,1227.4379238101556
GSM486276,RELA,GM18505;Lymphoblastoid;Blood,1226.9769500276109
GSM486302,RELA,GM10847;Lymphoblastoid;Blood,1224.2120846269925
GSM486281,RELA,GM19099;Lymphoblastoid;Blood,1223.9688797721453
ENCSR274WRI_2,FOSL2,A549;Epithelium;Lung,1223.24169875875
ENCSR067XTW_2,FOSL2,A549;Epithelium;Lung,1223.2404705642057
GSM2628088,RELA,GM12878;Lymphoblastoid,1220.4327933195061
GSM486318,RELA,GM12878;B Lymphocyte;Blood,1218.9930819622932
GSM1055810,RELA,IMR90;Fibroblast;Lung,1213.864567939158
GSM486278,RELA,GM18505;Lymphoblastoid;Blood,1213.5937927400328
ENCSR900RUE_1,FOSL2,A549;Epithelium;Lung,1212.7079451517125
GSM486307,RELA,GM18951;Lymphoblastoid;Blood,1211.616844867108
GSM486316,RELA,GM12878;B Lymphocyte;Blood,1210.091239142988
GSM486270,RELA,GM19193;Lymphoblastoid;Blood,1209.6289350981854
GSM2679938,T,Monocyte;Blood,1209.2372497146112
ENCSR775UFR_1,FOSL2,A549;Epithelium;Lung,1209.201996430033
ENCSR593DGU_1,FOSL2,A549;Epithelium;Lung,1208.6849584257116
GSM2576176,JUN,JHU-06;Endothelial Cell,1207.7927732066346
ENCSR067XTW_1,FOSL2,A549;Epithelium;Lung,1207.2352615174632
ENCSR686HIU_1,FOSL2,A549;Epithelium;Lung,1205.6428900645587
ENCSR563GCV_2,FOSL2,A549;Epithelium;Lung,1205.4627560437348
GSM1848885,JUN,BT-549;Breast,1205.2294696781223
GSM2419831,RELA,Detroit 562;Detroit 562 cells,1205.1419847472507
ENCSR111ZXV_2,FOSL2,A549;Epithelium;Lung,1204.8695110385706
GSM935278,JUN,Endothelial Cell;Umbilical Vein,1204.0905466649572
ENCSR593DGU_2,FOSL2,A549;Epithelium;Lung,1202.7289688422013
ENCSR563GCV_1,FOSL2,A549;Epithelium;Lung,1202.6736583708125
ENCSR900RUE_2,FOSL2,A549;Epithelium;Lung,1202.2879481590105
ENCSR775UFR_3,FOSL2,A549;Epithelium;Lung,1201.1884373602365
GSM486286,RELA,GM15510;Lymphoblastoid;Blood,1200.9445999792115
ENCSR274WRI_3,FOSL2,A549;Epithelium;Lung,1199.1110429656917
GSM320736,STAT1,HeLa-S3;Epithelium;Cervix,1198.3781709333389
GSM486298,RELA,GM10847;Lymphoblastoid;Blood,1198.3483118493546
ENCSR242EWU_2,FOSL2,A549;Epithelium;Lung,1198.0212167424088
GSM2419826,RELA,Detroit 562;Detroit 562 cells,1197.5990805939734
GSM486275,RELA,GM18505;Lymphoblastoid;Blood,1196.5755491122638
GSM1556331,RELA,L1236;Hodgkin Lymphoma Cell,1195.0513528175265
ENCSR535HFQ_1,FOSL2,A549;Epithelium;Lung,1193.3956002897391
GSM1003609,JUN,K562;Erythroblast;Bone Marrow,1193.2012361563616
GSM935281,RELA,GM18526;Lymphoblastoid;Blood,1192.5962019682229
ENCSR242EWU_1,FOSL2,A549;Epithelium;Lung,1191.603873302778
GSM2628090,RELB,GM12878;Lymphoblastoid,1191.5091149224831
ENCSR067XTW_3,FOSL2,A549;Epithelium;Lung,1190.4472780019914
GSM1503219,JUN,Coronary artery smooth muscle,1189.656221302884
ENCSR535HFQ_2,FOSL2,A549;Epithelium;Lung,1189.256967646546
GSM935527,RELA,GM10847;Lymphoblastoid;Blood,1188.4545483206132
GSM1644001,ESR1,MCF-7;Breast,1188.0865697998156
GSM935279,RELA,GM19193;Lymphoblastoid;Blood,1187.06378153961
GSM935467,JUN,K562;Erythroblast;Bone Marrow,1185.7955322553978
GSM935282,RELA,GM18505;Lymphoblastoid;Blood,1185.5561064978458
ENCSR686HIU_2,FOSL2,A549;Epithelium;Lung,1185.0687160388327
GSM486313,RELA,GM18526;Lymphoblastoid;Blood,1184.550708868459
GSM486282,RELA,GM19099;Lymphoblastoid;Blood,1184.0525487029397
GSM2419827,RELA,Detroit 562;Detroit 562 cells,1183.4612969430486
ENCSR330IJE_2,FOSL2,A549;Epithelium;Lung,1183.4089738780115
ENCSR242EWU_3,FOSL2,A549;Epithelium;Lung,1183.373545813208
GSM935360,STAT1,HeLa-S3;Epithelium;Cervix,1182.5895272999471
ENCSR535HFQ_3,FOSL2,A549;Epithelium;Lung,1181.880759180672
ENCSR775UFR_2,FOSL2,A549;Epithelium;Lung,1181.0881467918896
GSM1643961,RELA,MCF-7;Breast,1179.9862627198938
ENCSR330IJE_1,FOSL2,A549;Epithelium;Lung,1179.8704668375376
GSM2804467,CEBPB,Monocyte;Blood,1179.7797419442156
GSM935478,RELA,GM12878;B Lymphocyte;Blood,1179.70486324088
GSM1703568,FOSL2,Stromal Cell;Endometrium,1179.5472847483952
GSM487425,JUN,K562;Erythroblast;Bone Marrow,1178.9169665020847
GSM935411,JUN,K562;Erythroblast;Bone Marrow,1178.9169665020847
ENCSR111ZXV_3,FOSL2,A549;Epithelium;Lung,1178.7488209790786
GSM935273,RELA,GM19099;Lymphoblastoid;Blood,1178.3880455188264
ENCSR274WRI_1,FOSL2,A549;Epithelium;Lung,1177.4264029440574
GSM1643963,RELA,MCF-7;Breast,1177.0667601543803
GSM486277,RELA,GM18505;Lymphoblastoid;Blood,1175.4807406950085
ENCSR103UVU_1,FOSL2,A549;Epithelium;Lung,1175.4282878736071
GSM935521,JUN,K562;Erythroblast;Bone Marrow,1175.3867849116448
ENCSR563GCV_3,FOSL2,A549;Epithelium;Lung,1175.192123165322
ENCSR103UVU_2,FOSL2,A549;Epithelium;Lung,1172.9326472183627
GSM935591,STAT3,MCF-10A;Epithelium;Breast,1172.2431096037144
GSM2278003,STAT3,MDA-MB-231;mDA,1170.463501648218
GSM935531,RELA,GM18951;Lymphoblastoid;Blood,1168.8764582406461
GSM486289,RELA,GM15510;Lymphoblastoid;Blood,1168.7435358600615
ENCSR900RUE_3,FOSL2,A549;Epithelium;Lung,1168.1784455554555
GSM935285,RELA,GM12892;Lymphoblastoid;Blood,1167.5796969392716
GSM486306,RELA,GM18951;Lymphoblastoid;Blood,1167.1539907593012
GSM777644,FOS,K562;Erythroblast;Bone Marrow,1163.9722266938566
GSM486323,RELA,GM12891;Lymphoblastoid;Blood,1163.493195292299
GSM486299,RELA,GM10847;Lymphoblastoid;Blood,1163.2620142343808
GSM2628094,NFKB1,GM12878;Lymphoblastoid,1163.0297077222529
GSM935341,JUN,HeLa-S3;Epithelium;Cervix,1162.5865609251289
GSM2635308,FOSL1,MNNG;Osteosarcoma cell,1162.5733000245116
ENCSR111ZXV_1,FOSL2,A549;Epithelium;Lung,1161.3342245098786
GSM730703,FOS,Endothelial Cell;Umbilical Vein,1161.1113709444028
GSM1690574,FOS,MV4-11;Macrophage;Blood,1159.011192509342
GSM935602,JUN,K562;Erythroblast;Bone Marrow,1157.1976977909828
GSM2394415,JUN,JHU-06;Endothelial Cell,1156.5357944174502
GSM935468,JUN,K562;Erythroblast;Bone Marrow,1156.5188472223747
GSM486324,RELA,GM12891;Lymphoblastoid;Blood,1156.0014065765401
GSM2795973,SMAD2/3,BT-549;Breast,1155.8045305637693
GSM2695654,RXRG,Macrophage;Blood,1150.7034081096906
GSM730704,FOS,Endothelial Cell;Umbilical Vein,1149.3358920251806
GSM486322,RELA,GM12891;Lymphoblastoid;Blood,1148.4749878909206
GSM2628095,NFKB1,GM12878;Lymphoblastoid,1146.0363265710241
GSM935276,STAT3,HeLa-S3;Epithelium;Cervix,1145.8267590457997
GSM2574797,ZNF597,GM12878;B Lymphocyte;Blood,1145.0805241069593
GSM2151904,ATF3,Fibroblast;Skin,1144.763253096982
GSM2293478,EP300,786-O;Epithelium;Kidney,1141.3617357435546
GSM1566735,RELA,Adipocyte,1138.676356494532
GSM2394414,JUN,JHU-06;Endothelial Cell,1138.502967202453
GSM2394399,CEBPD,JHU-06;Endothelial Cell,1136.7524895688348
GSM2218836,SMAD2/3,MCF-10A;Epithelium;Breast,1135.655190135484
GSM1010840,FOSL2,SK-N-SH;Neuroblastoma cell;Brain,1130.6600654633532
ENCSR795IYP_1,JUNB,K562;Erythroblast;Bone Marrow,1129.7138908337893
GSM935585,FOS,Endothelial Cell;Umbilical Vein,1129.3282623656396
GSM1125262,JUN,BT-549;Epithelium;Mammary Gland,1128.8933738487847
GSM803439,FOSL1,K562;Erythroblast;Bone Marrow,1128.6418147854656
GSM1848883,JUN,BT-549;Breast,1127.1713907362832
GSM1643962,RELA,MCF-7;Breast,1126.9493081942464
GSM1055813,EP300,IMR90;Fibroblast;Lung,1126.7564301086857
GSM1566734,RELA,Adipocyte,1124.0321790439423
GSM2278001,STAT3,MDA-MB-157;mDA,1123.5167293553723
GSM2394416,JUNB,JHU-06;Endothelial Cell,1123.1871156198492
GSM738818,JUND,PC-3;Epithelium;Prostate,1122.4928979204587
GSM2628091,RELB,GM12878;Lymphoblastoid,1122.2139327143993
GSM2501565,FOSL1,MDA-MB-231;Breast,1122.1182154667383
GSM1240110,EP300,HCT-116;Colon,1120.9184791369428
GSM1010723,JUN,A549;Epithelium;Lung,1120.4090130253728
GSM2635314,FOSL1,MG-63;Osteosarcoma cell,1119.8585787407628
GSM2360961,RELA,Huh7;Epithelium;Liver,1118.5481591386124
GSM1556338,NFKB2,L1236;Hodgkin Lymphoma Cell,1118.3711142460525
GSM1003632,JUND,SK-N-SH;Neuroblastoma cell;Brain,1118.3514596755106
GSM2795974,SMAD2/3,BT-549;Breast,1114.0662614304713
GSM935529,RELA,GM15510;Lymphoblastoid;Blood,1112.0806928018815
GSM2278002,STAT3,MDA-MB-231;mDA,1110.3762467354557
GSM525270,EP300,T98G;Brain,1109.689693809705
GSM1643946,ESR1,MCF-7;Breast,1107.5612687339942
GSM838675,ATF3,Glioblastoma Multiforme Stem Like,1107.5380781421507
GSM1700786,JUN,MDA-MB-231;Epithelium;Breast,1107.084811254236
GSM935526,RELA,GM12891;Lymphoblastoid;Blood,1106.9395398620813
GSM2419822,RELA,Detroit 562;Detroit 562 cells,1098.0410005509573
GSM2278010,STAT3,HCC1143,1097.8017637838593
GSM671400,STAT5A,Lymphocyte;Blood,1090.066499082261
GSM1556337,NFKB2,L1236;Hodgkin Lymphoma Cell,1086.0453844286433
GSM2266293,JUND,Calu-3;Lung,1082.226038252418
GSM777638,JUNB,K562;Erythroblast;Bone Marrow,1068.939569633862
GSM2356333,CD74,B Lymphocyte,1067.3874173456902
GSM1556335,NFKB1,L1236;Hodgkin Lymphoma Cell,1061.598326676982
GSM671398,STAT4,Lymphocyte;Blood,1060.9144149160359
GSM2219878,RELA,LNCaP;Epithelium;Prostate,1060.0574016038595
GSM624142,RXRA,THP-1;Monocyte;Blood,1052.34755712987
GSM486287,RELA,GM15510;Lymphoblastoid;Blood,1051.559735984045
GSM2635310,FOSL1,143B;Osteosarcoma cell,1041.9352181337206
