GSM_ID,Factor,Biosource,GIGGLE_score
GSM1370280,SPI1,OCI-Ly10;B Lymphocyte;Bone Marrow,324.01234928523115
GSM1501163,CEBPA,Kasumi-1;Myeloblast;Blood,321.0394838173124
GSM1334008,SPI1,GM12878;B Lymphocyte;Blood,319.79559602992265
GSM722424,CEBPA,U937;Pleura,319.6824180984523
GSM1901545,LYL1,HL-60;Promyeloblast;Blood,318.5201021334037
GSM1940201,SPI1,K562;Leukemia Cell,314.9485316719033
GSM749524,EP300,NB4;Promyelocytic cell;Blood,304.04849221550154
GSM2661795,NR3C1,THP-1;Monocyte;Blood,298.9879153472766
GSM1534443,NCOR1,Kasumi-1;Myeloblast;Blood,293.1045127777585
GSM1334007,SPI1,GM12878;B Lymphocyte;Blood,289.2973382800931
GSM1113429,RUNX1,Kasumi-1;Myeloblast;Blood,287.2324813214038
GSM1632640,RUNX1,U937;Pleura,284.2023906820948
GSM850824,RUNX1,Kasumi-1;Myeloblast;Blood,282.59225782094416
GSM2326842,CEBPA,SKH1;SKH-1 cells,282.0615779494308
GSM2695651,SPI1,Macrophage;Blood,277.7110837276664
GSM1550646,JMJD1C,Kasumi-1;Myeloblast;Blood,275.0749657554536
GSM1901549,JMJD1C,THP-1;Monocyte;Blood,271.41765310305044
GSM835863,EP300,SKNO-1;Myeloblast;Bone Marrow,268.2226923996407
GSM1370288,SPI1,OCI-Ly3;B Lymphocyte;Bone Marrow,268.03251350941497
GSM1901548,LYL1,NB4;Promyelocytic cell;Blood,266.84394184000655
GSM2871154,RUNX1,HL-60;Acute myeloid leukemia,263.70065270781186
GSM1845140,BRD4,MV4;11;Leukemia Cell;Blood,261.2263799825668
GSM1970177,MED12,Progenitor Cells,258.7970173986932
GSM2026052,ERG,Kasumi-1;Acute myeloid leukemia,258.4615555027647
GSM468212,RARA,UPR9;Promyelocytic cell;Bone Marrow,256.3070085794252
GSM2026060,HDAC1,Kasumi-1;Acute myeloid leukemia,254.83796212303227
GSM2661799,GRIP1,THP-1;Monocyte;Blood,253.09383281986987
GSM2150335,RUNX1,Kasumi-1;Myeloblast;Blood,250.79775138323959
GSM468210,PML,UPR9;Promyelocytic cell;Bone Marrow,250.29633244879852
GSM850823,RUNX1,Kasumi-1;Myeloblast;Blood,248.03927238385262
GSM1370276,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,247.5276792556136
GSM1940197,SPI1,K562;Leukemia Cell,245.8571384564381
GSM1681425,SPI1,Macrophage;Blood,244.91287654385337
GSM1334005,SPI1,GM12878;B Lymphocyte;Blood,242.59547061949132
GSM1782712,SPI1,K562;Erythroblast;Bone Marrow,242.259872315171
GSM2371447,VDR,THP-1;Monocyte;Blood,239.86574720092892
GSM2108044,RUNX1,MV4-11;AML cell,239.2406756131153
GSM1970176,MED12,Progenitor Cells,237.4989732675466
GSM2592808,SPI1,Macrophage;Blood,232.57196771285254
GSM2371451,VDR,THP-1;Monocyte;Blood,231.07650020800696
GSM1370289,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,230.12689711047267
GSM2026059,EP300,Kasumi-1;Acute myeloid leukemia,229.72276070708938
GSM1782711,SPI1,K562;Erythroblast;Bone Marrow,228.84370174108608
GSM1113438,RUNX1,Kasumi-1;Myeloblast;Blood,228.15296169529148
GSM803363,SP1,GM12878;B Lymphocyte;Blood,227.37699855148372
GSM785502,CEBPB,Macrophage,223.97084478810874
GSM2345027,CEBPB,MV4;11;Leukemia Cell;Blood,223.13266255965075
GSM803384,SPI1,K562;Erythroblast;Bone Marrow,222.03671515415482
GSM1940199,SPI1,K562;Leukemia Cell,219.4830263749952
GSM803398,SPI1,GM12891;Lymphoblastoid;Blood,219.14675786652683
GSM1113437,RUNX1,Kasumi-1;Myeloblast;Blood,218.7918809721626
GSM1940198,SPI1,K562;Leukemia Cell,217.8690114823907
GSM1113430,RUNX1T1,Kasumi-1;Myeloblast;Blood,217.16081008589023
GSM2371445,VDR,THP-1;Monocyte;Blood,214.94767863290286
GSM585588,RUNX1T1,Kasumi-1;Myeloblast;Blood,212.36238224569888
GSM2026066,RUNX1,Kasumi-1;Acute myeloid leukemia,211.22929165191897
GSM468206,PML,MR4;Promyelocytic cell;Bone Marrow,210.07531657450824
GSM468205,PML,MR4;Promyelocytic cell;Bone Marrow,207.98913661830056
GSM2179743,RUNX1,NB4;Leukemic cells,204.77804801295372
GSM1122321,CBFB,U937;Pleura,201.87080854258858
GSM2661793,NR3C1,THP-1;Monocyte;Blood,200.13095715676516
GSM1370292,SPI1,OCI-Ly3;B Lymphocyte;Bone Marrow,200.03205466386842
GSM1113428,RUNX1,Kasumi-1;Myeloblast;Blood,197.40044214146764
GSM1097880,FLI1,Haematopoietic Progenitor Cell;Blood,197.21199721303657
GSM803531,SPI1,GM12878;B Lymphocyte;Blood,194.35314718096802
GSM722706,RUNX1,Kasumi-1;Myeloblast;Blood,192.2405962541101
GSM2250247,GATA2,Kasumi-3,191.87209643051327
GSM2871153,SKI,HL-60;Acute myeloid leukemia,190.62639422261887
GSM624141,PPARG,THP-1;Monocyte;Blood,188.41753434818847
GSM1668937,BCL6,B Lymphocyte;Tonsil,185.54016261762573
GSM2026053,RUNX1,Kasumi-1;Acute myeloid leukemia,185.5090266320033
GSM1901544,JMJD1C,HL-60;Promyeloblast;Blood,183.56451352425742
GSM678269,VDR,THP-1;Monocyte;Blood,181.6119154319876
GSM2494985,GATA2,SKH1,181.10474128923676
GSM468203,PML,Promyelocytic cell;Bone Marrow,177.1022088893188
GSM2150334,RUNX1,Kasumi-1;Myeloblast;Blood,174.30618527779203
GSM722400,SMAD1,Haematopoietic Progenitor Cell;Blood,173.25088533602536
GSM722705,RUNX1,Kasumi-1;Myeloblast;Blood,171.97504021951062
GSM2326841,CEBPA,SKH1;SKH-1 cells,171.79707640054875
GSM1544543,FOXP1,B Lymphocyte,171.7006236965234
GSM468181,RXRA,NB4;Promyelocytic cell;Blood,170.86581446910262
GSM1010737,POLR2A,HL-60;Promyeloblast;Blood,170.62861054796682
GSM2026051,FLI1,Kasumi-1;Acute myeloid leukemia,170.1674697586473
GSM2026054,GATA2,Kasumi-1;Acute myeloid leukemia,168.1407311742141
GSM2026061,HDAC2,Kasumi-1;Acute myeloid leukemia,167.61515774066143
GSM1420193,IKZF1,B cell precursor,167.44769344107954
GSM722401,TCF7L2,Haematopoietic Progenitor Cell;Blood,166.8499719572679
GSM722708,RUNX1,Myeloblast;Blood,165.58328289583392
GSM1581788,RUNX1,Myeloid Cell,165.58328289583392
GSM2574794,TP73,GM12878;B Lymphocyte;Blood,165.53796892182137
GSM1901547,JMJD1C,NB4;Promyelocytic cell;Blood,165.4657798817303
GSM2386723,CREBBP,B Lymphocyte;Tonsil,164.9832545374385
GSM722402,TCF7L2,Haematopoietic Progenitor Cell;Blood,164.50994217824132
GSM1480743,FUS,TSU-1621-MT,164.22405778225118
GSM1082308,TCF12,Kasumi-1;Myeloblast;Blood,162.32873647830363
GSM2371449,VDR,THP-1;Monocyte;Blood,159.44242982114432
GSM2871156,CEBPB,HL-60;Acute myeloid leukemia,159.0596278605117
GSM2371453,VDR,THP-1;Monocyte;Blood,155.18149126218387
GSM2592797,CEBPB,Macrophage;Blood,154.42950423112856
GSM2947311,ZBTB16,KG1;Bone Marrow,153.94557754141448
GSM1122323,MYH11,U937;Pleura,153.4939126899419
GSM1370293,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,152.3278189252753
GSM1901542,LYL1,Kasumi-1;Myeloblast;Blood,151.51679484113325
GSM1420197,IKZF1,B cell precursor,151.27985636811482
GSM1370287,IRF4,OCI-Ly3;B Lymphocyte;Bone Marrow,149.24149458626914
GSM2386721,CREBBP,B Lymphocyte;Tonsil,149.23631209238854
GSM1082311,LMO2,Kasumi-1;Myeloblast;Blood,148.56567510818502
GSM1420196,IKZF1,B cell precursor,148.5170033500086
GSM2807116,BRD4,Acute myeloid leukemia,145.99759906385236
ENCSR874AFU_2,IKZF1,GM12878;B Lymphocyte;Blood,145.96390479388296
GSM2326840,RUNX1,SKH1;SKH-1 cells,144.55698204773603
GSM1480736,ERG,TSU-1621-MT,144.1584557617975
GSM468214,RXRA,UPR9;Promyelocytic cell;Bone Marrow,143.15492425592106
GSM1845136,POLR2A,MV4;11;Leukemia Cell;Blood,143.13618491091557
GSM1370274,IRF4,OCI-Ly3;B Lymphocyte;Bone Marrow,142.18255272345758
GSM1534441,RUNX1,Kasumi-1;Myeloblast;Blood,142.0986709457487
GSM1816091,RUNX1,Hematopoietic stem and progenitor cell;Fetal Liver,138.7046110912005
GSM1595964,RUNX1,Kasumi-1;Myeloblast;Blood,135.05972502533785
GSM940322,MEIS1,SEM;Pre-B Lymphocyte,133.9610448411416
GSM1370275,SPI1,OCI-Ly3;B Lymphocyte;Bone Marrow,132.40595811184016
GSM2947310,ZBTB16,KG1;Bone Marrow,130.220339998134
GSM2326836,RUNX1,SKH1;SKH-1 cells,128.61641488239465
GSM1690576,STAT5,MV4-11;Macrophage;Blood,128.55663695314033
GSM940321,HOXA9,SEM;Pre-B Lymphocyte,127.92559091401566
GSM1668935,FOXO1,B Lymphocyte;Tonsil,126.78545249214392
GSM468182,RARA,NB4;Promyelocytic cell;Blood,124.45704476895948
GSM971334,EP300,Hematopoietic Stem Cell;Blood,124.2864940811905
GSM1122317,EP300,ME-1;Leukemia Cell,124.2453007248996
GSM468204,RXRG,Promyelocytic cell;Bone Marrow,122.50728543234936
GSM1480742,FUS,TSU-1621-MT,122.25702946695007
GSM1466006,EP300,Kasumi-1;Myeloblast;Blood,121.10978706761776
GSM1259355,FOXM1,HeLa;Epithelium;Cervix,120.3038398130624
GSM722423,CEBPA,U937;Pleura,117.5316427561803
GSM2661805,GRIP1,THP-1;Monocyte;Blood,117.10426235753759
GSM1841306,NR3C1,RS4;B Lymphocyte,116.26243027120819
GSM1668938,BCL6,B Lymphocyte;Tonsil,116.07760223467916
GSM1595963,RUNX1,Kasumi-1;Myeloblast;Blood,115.8734447664082
GSM2095924,NR4A1,Kasumi-1;Acute myeloid leukemia,115.080385869324
GSM1195560,IRF4,B Lymphocyte;Blood,115.07979564659979
GSM1501165,LMO2,Kasumi-1;Myeloblast;Blood,113.98431320634613
GSM1501164,LMO2,Kasumi-1;Myeloblast;Blood,112.88414647351006
GSM1420194,IKZF1,B cell precursor,112.8626534154687
GSM585590,ERG,SKNO-1;Myeloblast;Bone Marrow,112.78777240624315
GSM585591,FLI1,SKNO-1;Myeloblast;Bone Marrow,111.87833874261429
GSM2326839,RUNX1,SKH1;SKH-1 cells,109.64987812842935
GSM1420199,IKZF1,B cell precursor,108.8664153417805
GSM1082306,RUNX1,Kasumi-1;Myeloblast;Blood,108.24101452200199
GSM1703892,MEF2B,B Lymphocyte,108.16182274683152
GSM2356332,CD74,B Lymphocyte,106.72280537457615
GSM468213,RXRA,UPR9;Promyelocytic cell;Bone Marrow,105.86312272779388
GSM1082309,TCF7L1,Kasumi-1;Myeloblast;Blood,104.54668649356532
GSM1595965,RUNX1T1,Kasumi-1;Myeloblast;Blood,104.2070635585002
