GSM_ID,Factor,Biosource,GIGGLE_score
GSM1334008,SPI1,GM12878;B Lymphocyte;Blood,825.8696183760411
GSM1681424,SPI1,Macrophage;Blood,813.8879418212011
GSM2947310,ZBTB16,KG1;Bone Marrow,809.4224056503126
GSM2695654,RXRG,Macrophage;Blood,802.6894930708023
GSM1113428,RUNX1,Kasumi-1;Myeloblast;Blood,801.7433614570047
GSM468180,PML,NB4;Promyelocytic cell;Blood,781.8789228781925
GSM1595963,RUNX1,Kasumi-1;Myeloblast;Blood,777.7472774884766
GSM1097880,FLI1,Haematopoietic Progenitor Cell;Blood,775.5184086360828
GSM1370280,SPI1,OCI-Ly10;B Lymphocyte;Bone Marrow,773.989845995628
GSM468181,RXRA,NB4;Promyelocytic cell;Blood,769.224570538716
GSM2108044,RUNX1,MV4-11;AML cell,752.8934818753639
GSM1501164,LMO2,Kasumi-1;Myeloblast;Blood,751.9328011071995
GSM2026059,EP300,Kasumi-1;Acute myeloid leukemia,750.4954590804064
GSM1370281,SPIB,OCI-Ly10;B Lymphocyte;Bone Marrow,744.153982901165
GSM1901542,LYL1,Kasumi-1;Myeloblast;Blood,741.600568278332
GSM1097884,RUNX1,Haematopoietic Progenitor Cell;Blood,738.0784658440816
GSM1485998,DEK,U937;Pleura,736.2567771152704
GSM1421019,SPI1,Monocyte,734.045690060925
GSM1901547,JMJD1C,NB4;Promyelocytic cell;Blood,733.0887431821153
GSM1844446,KDM1A,Kasumi-1;Myeloblast;Blood,722.4158308200156
GSM2026051,FLI1,Kasumi-1;Acute myeloid leukemia,721.0793081944411
GSM1370292,SPI1,OCI-Ly3;B Lymphocyte;Bone Marrow,717.8510608388318
GSM2661805,GRIP1,THP-1;Monocyte;Blood,712.9540209558105
GSM1841308,SPI1,RS4;B Lymphocyte,705.2578568845552
GSM2386723,CREBBP,B Lymphocyte;Tonsil,698.9311197632901
GSM1122321,CBFB,U937;Pleura,697.1637249600325
GSM2661795,NR3C1,THP-1;Monocyte;Blood,696.434973367076
GSM1370284,SPI1,H929;B Lymphocyte;Bone Marrow,691.4463769826082
GSM1082308,TCF12,Kasumi-1;Myeloblast;Blood,689.0593646492682
GSM2695656,RXRG,Macrophage;Blood,673.9428450239133
GSM2356335,CD74,B Lymphocyte,671.997484371496
GSM678269,VDR,THP-1;Monocyte;Blood,671.0543133031832
GSM1370276,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,660.4836144834312
GSM2026054,GATA2,Kasumi-1;Acute myeloid leukemia,656.8243690784345
GSM468213,RXRA,UPR9;Promyelocytic cell;Bone Marrow,649.8497167720069
GSM1370293,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,649.0681719842661
GSM2405924,CDK9,MV4;11;Acute myeloid leukemia,646.5925319983833
GSM2371447,VDR,THP-1;Monocyte;Blood,631.0993752705804
GSM1901544,JMJD1C,HL-60;Promyeloblast;Blood,615.9344075806546
GSM1703922,SPI1,B Lymphocyte,603.8044730494394
GSM2179743,RUNX1,NB4;Leukemic cells,602.3451441147885
GSM1681423,SPI1,Macrophage;Blood,602.0808332205071
GSM2405928,CDK9,MV4;11;Acute myeloid leukemia,601.6773832637692
GSM1370289,SPIB,OCI-Ly3;B Lymphocyte;Bone Marrow,598.9227677689234
GSM2371445,VDR,THP-1;Monocyte;Blood,585.2777966836869
GSM2592800,CEBPB,Macrophage;Blood,574.6142745920213
GSM1940201,SPI1,K562;Leukemia Cell,574.2416022247196
GSM1370279,IRF4,OCI-Ly10;B Lymphocyte;Bone Marrow,573.5327875759065
GSM2356333,CD74,B Lymphocyte,572.9413628250209
GSM2356326,CD74,B Lymphocyte,569.0677057251876
GSM710611,TAL1,Haematopoietic Progenitor Cell;Blood,565.6902313394859
GSM1146444,SPI1,Macrophage;Blood,562.8468777259415
GSM1421017,SPI1,Monocyte,559.3181166554297
GSM2661799,GRIP1,THP-1;Monocyte;Blood,554.5914222473432
GSM1782711,SPI1,K562;Erythroblast;Bone Marrow,554.3270506862989
GSM2661793,NR3C1,THP-1;Monocyte;Blood,550.9508796834368
GSM1056836,EPAS1,Macrophage,549.6108018954758
GSM1113434,REPIN1,Kasumi-1;Myeloblast;Blood,549.4914656048402
GSM2356330,CD74,B Lymphocyte,548.6234165153411
GSM1557623,SPI1,TSU-1621-MT,548.6010944745933
GSM1480743,FUS,TSU-1621-MT,548.4939416072797
GSM971334,EP300,Hematopoietic Stem Cell;Blood,543.740820937292
GSM1420193,IKZF1,B cell precursor,534.7163177054542
GSM2804467,CEBPB,Monocyte;Blood,532.7258326278895
GSM2183710,MLLT1,MV4;11;Acute myeloid leukemia,532.3984852702429
GSM1668935,FOXO1,B Lymphocyte;Tonsil,532.0721279918752
GSM2326839,RUNX1,SKH1;SKH-1 cells,523.4808305792105
GSM1010737,POLR2A,HL-60;Promyeloblast;Blood,511.49350346790055
GSM2356332,CD74,B Lymphocyte,508.6330471614917
GSM2026052,ERG,Kasumi-1;Acute myeloid leukemia,508.5498660228338
GSM2494985,GATA2,SKH1,506.3556816160492
GSM1420197,IKZF1,B cell precursor,505.10351560805486
GSM1703892,MEF2B,B Lymphocyte,503.7465830748448
GSM599838,CEBPA,Adipocyte;Adipose,503.245565956359
GSM638316,MEIS1,Haematopoietic Progenitor Cell;Cord blood,498.87708062086745
GSM1703891,MEF2B,B Lymphocyte,496.4060141697322
GSM1097879,ERG,Haematopoietic Progenitor Cell;Blood,496.2559563120649
GSM1080931,IKZF1,Nalm6;B cell precursor;Blood,492.821077221846
GSM2371451,VDR,THP-1;Monocyte;Blood,490.2012569719748
GSM722426,TCF7L2,U937;Pleura,490.0577029800156
GSM1668937,BCL6,B Lymphocyte;Tonsil,487.4504176359388
GSM585591,FLI1,SKNO-1;Myeloblast;Bone Marrow,486.9242629270653
GSM2371453,VDR,THP-1;Monocyte;Blood,485.55637066695306
GSM2371449,VDR,THP-1;Monocyte;Blood,485.3415473574722
GSM1146443,SPI1,Macrophage;Blood,476.95743933722014
GSM1544543,FOXP1,B Lymphocyte,475.2763873031405
GSM2359984,SPI1,THP-1;Monocyte;Blood,474.7037571468468
GSM2250247,GATA2,Kasumi-3,469.412510098722
GSM1940198,SPI1,K562;Leukemia Cell,466.68264124922723
GSM2359985,SPI1,THP-1;Monocyte;Blood,463.9658904792089
GSM1370287,IRF4,OCI-Ly3;B Lymphocyte;Bone Marrow,461.699105096336
GSM763406,NCOR2,OCI-Ly1;B cell lymphoma;Bone Marrow,461.0574966705136
GSM1420196,IKZF1,B cell precursor,459.84772728817484
GSM1844440,KDM1A,SKNO-1;Myeloblast;Bone Marrow,456.96168391122205
GSM1693378,RUNX1,Myeloid Cell,456.8211972445285
GSM1940197,SPI1,K562;Leukemia Cell,454.9883359862434
GSM1370291,IRF4,OCI-Ly3;B Lymphocyte;Bone Marrow,450.8099042249256
GSM1466006,EP300,Kasumi-1;Myeloblast;Blood,444.96386128689005
GSM2345027,CEBPB,MV4;11;Leukemia Cell;Blood,444.4428905005423
GSM610330,RUNX1,CMK;Megakaryocyte;Blood,444.1040875500184
GSM1420194,IKZF1,B cell precursor,442.7887253542508
GSM1690576,STAT5,MV4-11;Macrophage;Blood,441.1860217716425
GSM1940199,SPI1,K562;Leukemia Cell,439.88567308977235
GSM1845140,BRD4,MV4;11;Leukemia Cell;Blood,439.83595428680206
GSM585590,ERG,SKNO-1;Myeloblast;Bone Marrow,436.47771153386003
GSM2095924,NR4A1,Kasumi-1;Acute myeloid leukemia,424.4254087746096
GSM2364550,KMT2A,Spleen,423.41165031709596
GSM1113433,REPIN1,Kasumi-1;Myeloblast;Blood,421.8044656688817
GSM1480736,ERG,TSU-1621-MT,420.18546204051046
GSM638314,MEIS1,Haematopoietic Progenitor Cell;Cord blood,419.5821257551212
GSM1480747,LYL1,TSU-1621-MT,419.0694473853717
GSM935442,IKZF1,GM12878;B Lymphocyte;Blood,411.88277148228906
GSM1480744,RUNX1,TSU-1621-MT,411.7397934311509
GSM1420198,IKZF1,B cell precursor,410.8680508731336
GSM1420199,IKZF1,B cell precursor,405.9994474144192
