hgnc	THP1_macrophages_0000min	THP1_macrophages_0030min	THP1_macrophages_0060min	THP1_macrophages_0090min	THP1_macrophages_0120min	THP1_macrophages_0240min	THP1_macrophages_0360min	THP1_macrophages_1440min
PDE4B	1.7325620376202517	1.947829090928957	3.590959215200364	5.072820705229365	6.225538529268032	6.7670667405405815	6.814990982151414	7.082716751167355
FAM19A3	-2.4151309316845433	-2.1058727161713424	-2.6945652424637445	-2.134645982065117	-2.378190504553471	-2.5375147411465244	-3.156410577123051	-3.683432643892907
C14orf180	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.551196259797647	-4.551196259797647
SNN	3.617786529048329	3.6854729323199407	3.933742128971094	4.612667452084228	5.131052725932925	5.924542552698535	5.609114852487389	4.679543038919009
C8orf12	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.293278020006689	-4.27579220203401	-4.217898341601704	-4.247323298958339	-4.551196259797647
KCNH7	-3.4989380941360495	-3.3134430933518635	-3.6563793674350817	-3.171192282620618	-4.27579220203401	-4.217898341601704	-1.5881486103758427	-1.182123785486188
NELL2	0.9377020310132559	0.7741469077383778	0.9157073541003696	0.9696664989674602	0.7408699320014208	0.39320684002073103	1.7607721888146801	2.07270169050609
KRBA2	0.1901866094922938	0.015146898804296094	-0.11626677043185824	-0.40537524002212016	-1.0110884136745686	-0.7550357319165767	-0.5972298150311404	0.32590634376234745
MED12	5.9076115572609815	5.9703818738906165	5.961767572244993	5.944183891958905	6.005488507216592	5.689110745684404	5.738433066073059	6.346422876135096
ZNF93	5.594999380792082	5.488736889164937	5.354694071661893	5.065626397122347	4.934590540260118	5.343963835419258	5.404793840445123	4.606691567245139
SEPT9	6.976941127156225	7.068689142354905	6.977081196552289	6.925488969261088	6.8371754526969415	6.7450737052779495	6.822911929569422	7.170834406572897
PRSS55	-1.7686296819450031	-1.8845632531615881	-1.7745411302605443	-2.021211191260144	-1.350088187761538	-1.3813431037617623	-1.2340094389801954	-1.495272808714981
ODF4	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.551196259797647	-4.551196259797647
FOXD4L4	1.186475444344011	1.1324315577426312	1.2846688033305196	1.4828875359916167	1.8037801144006775	2.4554950298639042	2.361963255554625	1.937869353361206
CDCA2	6.869615250080236	6.79278184995438	6.743514789912956	6.474108358477043	5.957017957072231	7.041360907433807	7.237994552802315	4.738877526898779
RALYL	-3.9104168811574693	-4.076763669173083	-4.272325038919773	-4.0022264784647446	-4.55119625979765	-4.247404558736519	-4.551196259797647	-3.9940108037263915
GSTT1	-0.08442161928248179	-0.23325216372885552	-1.039055083104478	-0.5929771428950632	-0.8007191392724798	-0.7699927228667633	-0.5455145680176313	-0.14371229801937738
AMER1	3.95715233511921	3.9713182593208547	3.9062526778179194	3.8554035454639957	4.133433230187062	5.871133872626183	6.044298650829987	5.670602464720829
ZBTB40	5.544985129808796	5.481554304098255	5.3670114194943235	5.1753852072993105	5.0718593517443065	5.016604284995548	5.173768217418857	5.952569088418652
HIST2H2BE	7.830291215732688	7.8951894883687945	7.691166370273759	7.659597330952613	7.908810911415179	8.215164194088558	8.4582118925238845	6.877292426386574
C11orf89	-0.37826652471598504	-0.06567652854549458	-1.8597497657895248	-2.4835626227892433	-2.117187149291561	0.4444405814517811	1.3008985535560154	1.3736996004639448
CLDN6	-1.5518970522823443	-1.8845632531615883	-1.660354645220481	-1.5663640464035338	-1.2453133384212987	-0.18041382100233955	-0.545254777445167	-0.23165803802693508
OR51M1	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.551196259797647	-4.551196259797647
SEPT5	3.799354999137527	4.001699876379331	3.9029292599164815	3.95237024658798	3.8510570782218734	3.004118163458606	2.4111036579606955	1.8826728954011278
EIF4ENIF1	5.049089792154971	5.020652878317921	4.780622493893897	4.348704353681045	4.0506068736203185	4.83855921778993	5.190257935521256	5.662120888796736
LRRC26	1.3513773532710933	1.6641553450325592	1.8560853244771978	1.39678367185335	1.4776395905536663	-0.4771575625397693	-1.2628743721257947	-2.421279371827878
SERINC4	-3.104589298716006	-3.2846493474574348	-2.594456983085604	-3.203071994378425	-2.575135927895753	-3.1726043389329064	-3.6875960713780596	-2.431817385152804
RNLS	2.0467036872552633	2.1248930425514945	2.103431374808336	2.0318517858900544	2.063970071981452	2.3348073824761455	2.290141324397944	2.2473530191617535
KRTAP6-1	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.551196259797647	-4.551196259797647
APOBR	6.1453057704201175	6.15902467133723	6.097243800930567	6.116219473994043	6.014766674155327	6.033163109590797	6.722514385465223	6.535091197665642
FAM110C	-1.2999846136104876	-1.1779661927524556	-1.1256404484484517	-0.934839515805354	-1.0199703930549893	-0.7384824595272723	-0.5648791470570442	-0.6674097865743946
DDX53	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.551196259797647	-4.551196259797647
ATL3	7.949347085909052	7.942029287315204	7.982701461730285	7.890954517344085	7.7750293394672285	7.862627466720644	7.693639184542066	6.923420492297389
MAGEA2	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.184796593959723	-3.700998481603803	-4.247323298958339	-4.220092180465146
NDUFA12	4.69614211887959	4.677421016208453	4.685568082643391	4.801495408323564	4.821920621233762	4.781691492869609	4.764181008451624	4.77321232635849
AC013269.5	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.551196259797647	-4.551196259797647
RP11-480I12.4	-0.09157836686583935	-0.4262502283950844	-0.1364407770166552	-0.3752450007913011	-0.4380464620165627	-0.14152871305319858	-0.01195761900766601	-0.15091140375508127
RPS17	7.177196905142143	7.365528286063984	7.1369387584714925	7.536924236829238	7.362058043470501	7.4812947403199335	7.553433273212393	5.215129783784457
SMIM10	2.359589034592881	2.4044939457415184	2.3202369281003348	2.405618355605169	2.3889944127125027	1.4473915793397865	0.7298272217417445	0.25470909270019393
TCTE3	-1.0241268747594825	-2.038442721821223	-1.0152438775877282	-1.106746411074142	-0.7969623015137102	-1.4695976270423732	-1.3435159258169143	-1.4453188019381598
UBE2G2	6.456964067590004	6.524722447795614	6.531281159971578	6.552452956233424	6.560196136877273	6.199170658096175	5.907588812790071	5.7233741996712055
SATL1	2.2583751831026495	2.1788922141994638	2.291731773808074	2.316337718008447	2.356861092522302	2.3615021546277393	2.144310174253472	2.00104235877206
OSBP2	0.16867287192322522	0.4849787945787705	0.2933521975670953	0.08666026578834157	-0.2462810674880192	-0.12518540899808167	-0.5238603617858325	-0.5266218587282694
C21orf88	-0.9763065719166635	-1.0369959269972049	-1.160782808273213	-1.2460279089242021	-0.7736495013845629	-0.4473488243295612	-1.1809406579388408	-0.9033735799427146
TUSC5	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.551196259797647	-4.551196259797647
PRR23B	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.551196259797647	-4.551196259797647
HIST1H2AH	5.805822970228684	5.834935390432775	5.768663579549877	5.6858786544444	5.912143483061383	6.038221863883344	6.103535755182078	2.765242122046004
ZBTB7C	-0.28975497686784557	-0.8584424651360012	-0.462802120851174	-0.8527809137030512	-0.8581107967627122	-0.6847268190416516	-0.6039213537929363	-0.9613753320317929
APOO	1.9941557555407217	1.8019804247244866	2.008734338395634	2.1273153583571895	2.0227630083237624	2.2349757187869588	2.3363319727115104	2.9356225513403302
PRR16	1.6125468074537945	1.5289802540825899	1.3118974794446567	1.141411573294	1.1540766417091408	2.2515700272337424	2.648150828813411	3.738756323559529
TMED9	7.274033964144042	7.358977707436684	7.357999169040564	7.323486396109537	7.274068836498321	7.099551093660029	7.159942860241728	7.283974890905098
DRD1	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.551196259797647	-4.551196259797647
TMEM186	2.2750777644570035	2.1541958525231477	1.7880958674663847	1.5166639792815364	1.4543758289011772	1.4940753050593467	1.7026309351498758	1.8421788576243552
SDR42E1	-4.308332239710236	-4.272272353668981	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.034296399799748	-4.551196259797647	-4.551196259797647
RBM33	6.4515853181122225	6.48220065985525	6.465726511911226	6.3132645047686236	6.094891890793017	6.173546169443658	6.067463164663398	6.160771584665381
ARMCX2	-3.538313665107461	-3.9210236757441574	-3.4730400512863673	-3.4558354513706906	-4.076966088234685	-3.0034200603721883	-3.869854914882347	-3.9940108037263915
OR51B2	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.034296399799748	-4.551196259797647	-4.551196259797647
PIGW	3.9065364866017296	3.9348057193809503	4.038999267295574	3.994870472773015	3.9316091363979337	3.3080991461161453	3.1067809988542887	2.8608246097408943
BTBD6	5.207701151823937	5.1832778256664636	5.2165362200936025	5.153999861555409	5.070501440592556	4.734909836107316	4.825810882209444	4.35531397878757
SRY	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.551196259797647	-4.551196259797647
H1FX	6.471701452364355	6.861835745883255	6.968283528900388	6.838077540992456	6.847210907557445	6.129594022980376	5.993907374634931	6.4768036149906525
RBM43	3.9950917740823844	3.8662451891313605	3.5088508090223147	3.272237257067755	3.8157568132392745	6.0078427438553685	6.133464276372672	5.606341437215471
SUMO3	7.56365432908288	7.582789997202199	7.5555308366046745	7.645915282563202	7.674143737729279	7.5785116744617635	7.390643463852479	7.129202470952223
IMMP2L	2.1217403979599037	2.112682387797001	2.201868811144941	2.289215482139878	2.3623919762144787	2.146059984327117	2.0668984460416766	1.669782108930373
TCEAL2	-1.875707853193346	-1.876503441598448	-1.9249936443649993	-1.4593462245000932	-1.4074798452517703	-1.3440189629747454	-1.0808694155094756	-1.7743946837958893
CLCNKB	-4.026994895130544	-3.6768888245741014	-4.292657397817268	-3.331726437694415	-4.076966088234684	-3.9141066405405724	-4.0341754542800725	-3.6892696906749043
C1ORF220	-0.10423431652456257	0.15705467451139055	0.3417379038957907	0.3827350059610884	0.1841028815428306	1.6169470841955178	0.8674769945253151	1.2628812735844728
DMRTC1B	-2.2131419366690688	-2.95189406738235	-2.5264755759531003	-2.54980849120913	-2.19099844415865	-2.6540644800296977	-2.1140948580655143	-2.5213946733074577
JAG2	4.299330705647595	4.299203808469889	4.416755050004898	4.229581101135926	4.248332563671232	3.4854287140245646	3.1296083040302802	3.565189824123501
FMNL1	6.037009794667767	6.125703187653976	6.13976752359523	6.212366695957882	6.47949161372605	7.576433127167544	8.150047958775342	8.208421709122
NUTM2A	0.21906114894902512	0.5789875005069811	0.09979917217742582	-0.15804976415556068	0.5262115949708557	0.4003974763690874	0.22822018895926435	0.5652525695118812
PTRHD1	3.6477143616763117	3.634065044537352	3.6581987042053816	3.7944888436057918	3.8444514645760863	3.9037287138393397	3.8370018788669675	3.385138316255085
LCN12	-2.3235163246534736	-1.8271387488622501	-2.2901073954964697	-2.3771380847256616	-2.437666242672057	-1.675649764250708	-1.4513216508382503	-1.7888105201122897
OR6A2	-4.308332239710236	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.034296399799748	-4.551196259797647	-4.23802104991916
WT1	4.005243241259979	3.965751349937185	4.075273513965925	3.919853967000349	3.7858518381361774	2.455436965169623	2.360233541365483	2.4311952893296445
ZFP90	4.795639318759292	4.731344953199299	4.639426552926493	4.310357533590668	3.9567102184294627	4.551588226084787	4.598874259641758	4.528154189298611
AQP12A	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.551196259797647	-4.551196259797647
FAM227A	2.8161097105917046	2.751750229302727	2.8952815023899676	2.7040822275286835	2.923886633983395	3.004331237432223	3.102474600765242	2.934028186867131
OR6C70	-4.308332239710236	-3.921023675744158	-3.673656263772019	-3.5385292688889014	-4.076966088234684	-4.034296399799748	-4.551196259797647	-4.551196259797647
MUC6	0.15464092850844335	0.20611930312945262	-0.2240403893601081	-1.106746411074142	-0.7122496208073459	-0.574520197533894	-0.4360739274829264	0.5394529059458789
NOC4L	4.239282653062346	4.39709451315805	4.46426019225314	4.5016549397069205	4.628362180183549	4.116439097022427	3.9359094217999395	3.4599757430660194
USP18	3.61156560203069	3.833507134423267	3.657800055713695	3.685736353022182	4.178459385884252	7.661230885110163	8.504226402818379	8.39509203273067
NDUFA6	5.774673468349205	5.7558673127600315	5.78351311454947	5.91075255972973	5.9451679199227625	5.928137308946953	5.877217044613543	5.448240191383821
CHRM5	-0.08141526715422165	-0.06362227048973666	-0.09353879640760163	-0.2569730155593749	0.3543784465748622	0.6575101168733466	0.25834269801311044	0.6878667909758132
SORCS2	0.2906696900308018	0.5178081142069074	0.5590678404098484	0.4843421829063656	0.36513039580835793	-0.4546739333346621	-1.062223037946145	-0.8555465325122816
TMEM121	-0.26270588154585117	-0.04553992276419877	0.5652565563044316	0.3657983284241587	-0.26869924390850836	-0.8592461499299482	-1.1090455182005037	-1.533510837362146
TMEM106A	4.743940033039751	4.779405693926558	4.7281370205747635	4.797258949322765	5.160530432324869	6.498860701918792	7.073277670905478	8.001685158037269
SIVA1	5.254252481383059	5.414000093438838	5.604291139246483	5.3802527253532375	5.460024709419894	5.276033184390471	5.0440640005050525	3.2988424743763245
BRI3BP	8.069919772018096	8.101916833080233	8.157353023834448	8.119071181487126	8.047983074471318	6.866517404938668	5.698748267819101	5.017548717373164
IFNE	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.551196259797647	-4.551196259797647
SLC22A10	-4.551196259797653	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.55119625979765	-4.204616876895634	-3.9940108037263915
DGAT1	5.974919395722397	6.13599990783397	6.154840969273139	6.082913319287539	6.17556820718965	5.929581446174002	5.679751975607222	4.94022422890514
RFX6	-4.551196259797653	-4.272272353668981	-4.292657397817268	-3.7954236472702583	-4.184796593959723	-3.679268077432699	-2.608315746100054	-1.600637513967014
